,fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,Brewery_Count
2477,47103,TN,"Lincoln County, TN",54558.0,18.8,35.14253,-86.593388,0.0
2478,47105,TN,"Loudon County, TN",65226.0,26.3,35.73745,-84.316204,0.0
2479,47107,TN,"McMinn County, TN",49836.0,15.8,35.42447,-84.619963,0.0
2480,47109,TN,"McNairy County, TN",45469.0,12.7,35.17563,-88.56467099999999,0.0
2481,47111,TN,"Macon County, TN",44334.0,10.0,36.53784,-86.001231,0.0
2482,47113,TN,"Madison County, TN",50401.0,25.9,35.60606,-88.833424,0.0
2483,47115,TN,"Marion County, TN",47675.0,11.6,35.13342,-85.618399,0.0
2484,47117,TN,"Marshall County, TN",58151.0,14.3,35.46839,-86.765886,0.0
2485,47119,TN,"Maury County, TN",66434.0,21.8,35.6157,-87.077763,1.0
2486,47121,TN,"Meigs County, TN",48334.0,10.5,35.5034,-84.823888,0.0
2487,47123,TN,"Monroe County, TN",50506.0,12.8,35.44767,-84.249786,0.0
2488,47125,TN,"Montgomery County, TN",57606.0,27.2,36.50035,-87.380887,2.0
2489,47127,TN,"Moore County, TN",61804.0,20.7,35.28889,-86.358684,0.0
2490,47129,TN,"Morgan County, TN",43952.0,7.3,36.1387,-84.639262,1.0
2491,47131,TN,"Obion County, TN",44061.0,14.9,36.35818,-89.150175,0.0
2492,47133,TN,"Overton County, TN",43636.0,13.1,36.34485,-85.283076,0.0
2493,47135,TN,"Perry County, TN",42939.0,11.5,35.65979,-87.877027,0.0
2494,47137,TN,"Pickett County, TN",41860.0,8.7,36.55936,-85.07574100000001,0.0
2495,47139,TN,"Polk County, TN",45922.0,11.0,35.10944,-84.541112,0.0
2496,47141,TN,"Putnam County, TN",49083.0,25.4,36.140809999999995,-85.496928,3.0
2497,47143,TN,"Rhea County, TN",47599.0,15.2,35.600590000000004,-84.949552,1.0
2498,47145,TN,"Roane County, TN",50561.0,19.5,35.84747,-84.523861,0.0
2499,47147,TN,"Robertson County, TN",65790.0,18.6,36.52753,-86.869377,0.0
2500,47149,TN,"Rutherford County, TN",69614.0,32.0,35.84337,-86.417213,0.0
2501,47151,TN,"Scott County, TN",38750.0,9.4,36.43724,-84.498386,0.0
2502,47153,TN,"Sequatchie County, TN",46876.0,14.6,35.37234,-85.410344,0.0
2503,47155,TN,"Sevier County, TN",54476.0,17.1,35.79128,-83.521955,1.0
2504,47157,TN,"Shelby County, TN",52659.0,31.1,35.18379,-89.895397,8.0
2505,47159,TN,"Smith County, TN",54570.0,12.4,36.25565,-85.94207800000001,0.0
2506,47161,TN,"Stewart County, TN",52177.0,14.9,36.511759999999995,-87.851548,0.0
2507,47163,TN,"Sullivan County, TN",51303.0,22.8,36.51021,-82.299397,2.0
2508,47165,TN,"Sumner County, TN",69391.0,26.9,36.47002,-86.458517,1.0
2509,47167,TN,"Tipton County, TN",61436.0,16.7,35.5003,-89.763708,0.0
2510,47169,TN,"Trousdale County, TN",51982.0,16.8,36.393029999999996,-86.15669100000001,0.0
2511,47171,TN,"Unicoi County, TN",44548.0,14.8,36.10022,-82.418245,0.0
2512,47173,TN,"Union County, TN",48106.0,8.5,36.28414,-83.836088,0.0
2513,47175,TN,"Van Buren County, TN",44451.0,8.5,35.69925,-85.458411,0.0
2514,47177,TN,"Warren County, TN",46144.0,14.0,35.67828,-85.777363,0.0
2515,47179,TN,"Washington County, TN",51879.0,32.4,36.29567,-82.495037,3.0
2516,47181,TN,"Wayne County, TN",45091.0,11.2,35.24269,-87.819703,0.0
2517,47183,TN,"Weakley County, TN",42506.0,21.5,36.30352,-88.72078499999999,0.0
2518,47185,TN,"White County, TN",43583.0,13.5,35.92706,-85.455766,1.0
2519,47187,TN,"Williamson County, TN",119637.0,59.0,35.89497,-86.896958,4.0
2520,47189,TN,"Wilson County, TN",80080.0,30.6,36.14848,-86.29021,0.0
2521,48001,TX,"Anderson County, TX",48461.0,11.7,31.84127,-95.661744,0.0
2522,48003,TX,"Andrews County, TX",74918.0,10.4,32.312259999999995,-102.640206,0.0
2523,48005,TX,"Angelina County, TX",51750.0,16.3,31.25195,-94.611056,0.0
2524,48007,TX,"Aransas County, TX",53085.0,21.7,28.104229999999998,-96.977983,0.0
2525,48009,TX,"Archer County, TX",63731.0,23.4,33.61631,-98.687267,0.0
2526,48011,TX,"Armstrong County, TX",64424.0,23.2,34.96418,-101.356636,0.0
2527,48013,TX,"Atascosa County, TX",57309.0,13.3,28.8943,-98.528187,0.0
2528,48015,TX,"Austin County, TX",68311.0,23.5,29.8919,-96.27017,0.0
2529,48017,TX,"Bailey County, TX",46174.0,17.7,34.06752,-102.830345,0.0
2530,48019,TX,"Bandera County, TX",59604.0,23.8,29.75575,-99.26068199999999,0.0
2531,48021,TX,"Bastrop County, TX",62627.0,20.4,30.10313,-97.311859,0.0
2532,48023,TX,"Baylor County, TX",41539.0,19.7,33.61817,-99.19722800000001,0.0
2533,48025,TX,"Bee County, TX",44171.0,10.2,28.416079999999997,-97.742586,0.0
2534,48027,TX,"Bell County, TX",54831.0,24.5,31.042109999999997,-97.481921,2.0
2535,48029,TX,"Bexar County, TX",58956.0,27.6,29.44867,-98.520147,6.0
2536,48031,TX,"Blanco County, TX",68404.0,27.1,30.26561,-98.399977,2.0
2537,48033,TX,"Borden County, TX",71926.0,35.0,32.74406,-101.433033,0.0
2538,48035,TX,"Bosque County, TX",55179.0,18.5,31.90076,-97.637632,0.0
2539,48037,TX,"Bowie County, TX",51207.0,19.9,33.44605,-94.422375,0.0
2540,48039,TX,"Brazoria County, TX",83704.0,29.7,29.167820000000003,-95.434647,3.0
2541,48041,TX,"Brazos County, TX",54471.0,40.8,30.65673,-96.302389,1.0
2542,48043,TX,"Brewster County, TX",48581.0,39.4,29.809,-103.25245799999999,0.0
2543,48045,TX,"Briscoe County, TX",44259.0,22.7,34.52517,-101.205893,0.0
2544,48047,TX,"Brooks County, TX",31410.0,17.6,27.034990000000004,-98.215276,0.0
2545,48049,TX,"Brown County, TX",56040.0,19.3,31.7641,-98.99847,0.0
2546,48051,TX,"Burleson County, TX",61745.0,17.1,30.49349,-96.622091,0.0
2547,48053,TX,"Burnet County, TX",62827.0,25.1,30.789620000000003,-98.201195,2.0
2548,48055,TX,"Caldwell County, TX",55301.0,14.8,29.84042,-97.631097,1.0
2549,48057,TX,"Calhoun County, TX",55909.0,15.0,28.44537,-96.5833,0.0
2550,48059,TX,"Callahan County, TX",50812.0,19.1,32.29315,-99.372249,0.0
2551,48061,TX,"Cameron County, TX",40893.0,17.3,26.10292,-97.47895799999999,1.0
2552,48063,TX,"Camp County, TX",47091.0,18.6,32.974579999999996,-94.979085,0.0
2553,48065,TX,"Carson County, TX",69760.0,30.4,35.4055,-101.355356,0.0
2554,48067,TX,"Cass County, TX",44529.0,16.4,33.0837,-94.357579,0.0
2555,48069,TX,"Castro County, TX",51736.0,14.8,34.53362,-102.258786,0.0
2556,48071,TX,"Chambers County, TX",93351.0,21.5,29.70393,-94.668875,0.0
2557,48073,TX,"Cherokee County, TX",46576.0,16.9,31.84386,-95.156504,0.0
2558,48075,TX,"Childress County, TX",44095.0,17.3,34.529340000000005,-100.208336,0.0
2559,48077,TX,"Clay County, TX",59983.0,18.6,33.7859,-98.212918,0.0
2560,48079,TX,"Cochran County, TX",43742.0,8.2,33.60844,-102.830449,0.0
2561,48081,TX,"Coke County, TX",48435.0,17.1,31.87711,-100.63523599999999,0.0
2562,48083,TX,"Coleman County, TX",44834.0,15.6,31.914209999999997,-99.346622,0.0
2563,48085,TX,"Collin County, TX",96847.0,51.7,33.19389,-96.578153,8.0
2564,48087,TX,"Collingsworth County, TX",40314.0,18.4,34.963359999999994,-100.27213499999999,0.0
2565,48089,TX,"Colorado County, TX",55607.0,18.6,29.595909999999996,-96.50838900000001,0.0
2566,48091,TX,"Comal County, TX",87976.0,35.3,29.80302,-98.255201,2.0
2567,48093,TX,"Comanche County, TX",54122.0,19.8,31.95165,-98.549617,0.0
2568,48095,TX,"Concho County, TX",43321.0,11.9,31.31887,-99.863648,0.0
2569,48097,TX,"Cooke County, TX",61186.0,20.5,33.63917,-97.21037199999999,0.0
2570,48099,TX,"Coryell County, TX",53083.0,15.7,31.39118,-97.798022,0.0
2571,48101,TX,"Cottle County, TX",40449.0,15.3,34.09191,-100.276442,0.0
2572,48103,TX,"Crane County, TX",68626.0,12.4,31.4228,-102.487774,0.0
2573,48105,TX,"Crockett County, TX",54165.0,14.1,30.71753,-101.404211,0.0
2574,48107,TX,"Crosby County, TX",38871.0,12.8,33.609140000000004,-101.29871,0.0
2575,48109,TX,"Culberson County, TX",44462.0,9.0,31.445909999999998,-104.526945,0.0
2576,48111,TX,"Dallam County, TX",55793.0,13.6,36.28637,-102.59402,0.0
2577,48113,TX,"Dallas County, TX",61807.0,30.7,32.76699,-96.778424,23.0
2578,48115,TX,"Dawson County, TX",48165.0,12.5,32.741929999999996,-101.947322,0.0
2579,48117,TX,"Deaf Smith County, TX",46178.0,12.2,34.94077,-102.607564,0.0
2580,48119,TX,"Delta County, TX",51348.0,21.3,33.38593,-95.67335,0.0
2581,48121,TX,"Denton County, TX",90910.0,44.5,33.205009999999994,-97.119046,4.0
2582,48123,TX,"DeWitt County, TX",52544.0,12.8,29.082340000000002,-97.36165600000001,0.0
2583,48125,TX,"Dickens County, TX",41973.0,16.7,33.614670000000004,-100.78609499999999,0.0
2584,48127,TX,"Dimmit County, TX",40315.0,14.1,28.42359,-99.76587099999999,0.0
2585,48129,TX,"Donley County, TX",41093.0,19.8,34.955040000000004,-100.815846,0.0
2586,48131,TX,"Duval County, TX",37100.0,9.3,27.68112,-98.497393,0.0
2587,48133,TX,"Eastland County, TX",46991.0,13.3,32.32465,-98.83655999999999,1.0
2588,48135,TX,"Ector County, TX",65564.0,15.6,31.8653,-102.542507,0.0
2589,48137,TX,"Edwards County, TX",40424.0,20.8,29.985879999999998,-100.307373,0.0
2590,48139,TX,"Ellis County, TX",78341.0,23.1,32.34728,-96.79833599999999,1.0
2591,48141,TX,"El Paso County, TX",48629.0,22.8,31.7664,-106.241391,2.0
2592,48143,TX,"Erath County, TX",53044.0,29.7,32.23814,-98.22237700000001,0.0
2593,48145,TX,"Falls County, TX",41484.0,12.9,31.251929999999998,-96.934128,0.0
2594,48147,TX,"Fannin County, TX",56123.0,16.7,33.591159999999995,-96.104988,0.0
2595,48149,TX,"Fayette County, TX",62195.0,18.1,29.87789,-96.921231,0.0
2596,48151,TX,"Fisher County, TX",51053.0,18.2,32.74047,-100.40312,0.0
2597,48153,TX,"Floyd County, TX",45022.0,15.9,34.07373,-101.303274,0.0
2598,48155,TX,"Foard County, TX",38615.0,16.2,33.9804,-99.777427,0.0
2599,48157,TX,"Fort Bend County, TX",101361.0,46.1,29.5266,-95.771015,1.0
2600,48159,TX,"Franklin County, TX",50630.0,23.6,33.17585,-95.219066,0.0
2601,48161,TX,"Freestone County, TX",52511.0,13.0,31.70165,-96.144237,0.0
2602,48163,TX,"Frio County, TX",40360.0,7.2,28.869329999999998,-99.108788,0.0
2603,48165,TX,"Gaines County, TX",67171.0,12.4,32.74394,-102.631562,0.0
2604,48167,TX,"Galveston County, TX",73214.0,30.0,29.228709999999996,-94.894865,2.0
2605,48169,TX,"Garza County, TX",48975.0,13.9,33.18379,-101.30113399999999,0.0
2606,48171,TX,"Gillespie County, TX",62143.0,33.8,30.326390000000004,-98.94210600000001,2.0
2607,48173,TX,"Glasscock County, TX",93759.0,23.2,31.86859,-101.528971,0.0
2608,48175,TX,"Goliad County, TX",56758.0,17.6,28.6607,-97.430415,1.0
2609,48177,TX,"Gonzales County, TX",48425.0,12.3,29.4687,-97.477738,0.0
2610,48179,TX,"Gray County, TX",52543.0,13.3,35.40254,-100.812374,0.0
2611,48181,TX,"Grayson County, TX",57439.0,20.5,33.62451,-96.675699,3.0
2612,48183,TX,"Gregg County, TX",53137.0,20.8,32.4864,-94.816276,1.0
2613,48185,TX,"Grimes County, TX",51651.0,14.6,30.543229999999998,-95.98808199999999,0.0
2614,48187,TX,"Guadalupe County, TX",78801.0,27.5,29.583209999999998,-97.949027,2.0
2615,48189,TX,"Hale County, TX",49187.0,16.5,34.06844,-101.822888,0.0
2616,48191,TX,"Hall County, TX",35940.0,14.3,34.45319,-100.57634300000001,0.0
2617,48193,TX,"Hamilton County, TX",52505.0,21.7,31.706979999999998,-98.11179399999999,0.0
2618,48195,TX,"Hansford County, TX",58703.0,14.3,36.27285,-101.35693,0.0
2619,48197,TX,"Hardeman County, TX",40057.0,14.5,34.2899,-99.74569699999999,0.0
2620,48199,TX,"Hardin County, TX",62616.0,15.3,30.32961,-94.393149,0.0
2621,48201,TX,"Harris County, TX",61638.0,31.0,29.85727,-95.39303699999999,21.0
2622,48203,TX,"Harrison County, TX",55171.0,19.1,32.547990000000006,-94.374425,0.0
2623,48205,TX,"Hartley County, TX",72796.0,17.2,35.84024,-102.610047,0.0
2624,48207,TX,"Haskell County, TX",38613.0,13.4,33.17597,-99.730773,0.0
2625,48209,TX,"Hays County, TX",72890.0,37.4,30.06123,-98.029267,3.0
2626,48211,TX,"Hemphill County, TX",71299.0,21.0,35.81624,-100.284807,0.0
2627,48213,TX,"Henderson County, TX",49896.0,18.2,32.21163,-95.853418,1.0
2628,48215,TX,"Hidalgo County, TX",41656.0,18.4,26.396379999999997,-98.18099000000001,0.0
2629,48217,TX,"Hill County, TX",53210.0,17.1,31.98224,-97.129886,0.0
2630,48219,TX,"Hockley County, TX",51149.0,14.0,33.60593,-102.343398,0.0
2631,48221,TX,"Hood County, TX",74534.0,26.1,32.43015,-97.831677,0.0
2632,48223,TX,"Hopkins County, TX",50332.0,18.3,33.148959999999995,-95.56519399999999,0.0
2633,48225,TX,"Houston County, TX",43601.0,14.1,31.323040000000002,-95.4216,0.0
2634,48227,TX,"Howard County, TX",61112.0,12.3,32.30358,-101.43853,0.0
2635,48229,TX,"Hudspeth County, TX",39309.0,6.9,31.450870000000002,-105.377549,0.0
2636,48231,TX,"Hunt County, TX",57513.0,19.3,33.12344,-96.083807,1.0
2637,48233,TX,"Hutchinson County, TX",57936.0,13.8,35.83705,-101.362746,0.0
2638,48235,TX,"Irion County, TX",68630.0,16.9,31.303420000000003,-100.98130400000001,0.0
2639,48237,TX,"Jack County, TX",55358.0,12.6,33.232279999999996,-98.171902,0.0
2640,48239,TX,"Jackson County, TX",55800.0,16.1,28.9598,-96.58908000000001,0.0
2641,48241,TX,"Jasper County, TX",47252.0,12.4,30.75293,-94.02229399999999,0.0
2642,48243,TX,"Jeff Davis County, TX",53362.0,35.1,30.61709,-104.18786,0.0
2643,48245,TX,"Jefferson County, TX",55173.0,19.6,29.854,-94.149331,1.0
2644,48247,TX,"Jim Hogg County, TX",38788.0,12.3,27.041209999999996,-98.700127,0.0
2645,48249,TX,"Jim Wells County, TX",44444.0,12.7,27.733520000000002,-98.090814,0.0
2646,48251,TX,"Johnson County, TX",66538.0,18.3,32.379509999999996,-97.364823,0.0
2647,48253,TX,"Jones County, TX",51094.0,11.5,32.74371,-99.87443,0.0
2648,48255,TX,"Karnes County, TX",54843.0,14.4,28.90762,-97.86076700000001,0.0
2649,48257,TX,"Kaufman County, TX",75009.0,20.7,32.59894,-96.28837800000001,0.0
2650,48259,TX,"Kendall County, TX",94899.0,40.9,29.94452,-98.71109399999999,2.0
2651,48261,TX,"Kenedy County, TX",46132.0,6.8,26.89023,-97.591233,0.0
2652,48263,TX,"Kent County, TX",52591.0,23.6,33.184779999999996,-100.76971999999999,0.0
2653,48265,TX,"Kerr County, TX",57789.0,25.6,30.053929999999998,-99.351968,2.0
2654,48267,TX,"Kimble County, TX",44757.0,22.1,30.479470000000003,-99.74639599999999,0.0
2655,48269,TX,"King County, TX",71256.0,18.2,33.61416,-100.250548,0.0
2656,48271,TX,"Kinney County, TX",47076.0,9.6,29.34709,-100.4177,0.0
2657,48273,TX,"Kleberg County, TX",47169.0,24.8,27.438740000000003,-97.66062,0.0
2658,48275,TX,"Knox County, TX",40808.0,19.6,33.616659999999996,-99.747112,0.0
2659,48277,TX,"Lamar County, TX",47061.0,17.6,33.66726,-95.570348,0.0
2660,48279,TX,"Lamb County, TX",42719.0,15.9,34.06886,-102.34801800000001,0.0
2661,48281,TX,"Lampasas County, TX",58817.0,20.0,31.19673,-98.240889,0.0
2662,48283,TX,"La Salle County, TX",41683.0,13.1,28.3511,-99.096774,0.0
2663,48285,TX,"Lavaca County, TX",52632.0,16.7,29.382579999999997,-96.923633,0.0
2664,48287,TX,"Lee County, TX",59250.0,15.9,30.321109999999997,-96.976365,0.0
2665,48289,TX,"Leon County, TX",50522.0,16.4,31.300490000000003,-95.995622,0.0
2666,48291,TX,"Liberty County, TX",53274.0,9.5,30.162190000000002,-94.822682,0.0
2667,48293,TX,"Limestone County, TX",43644.0,14.0,31.54754,-96.593623,0.0
2668,48295,TX,"Lipscomb County, TX",65388.0,19.5,36.2802,-100.272683,0.0
2669,48297,TX,"Live Oak County, TX",54163.0,13.2,28.351540000000004,-98.126961,0.0
2670,48299,TX,"Llano County, TX",55617.0,25.7,30.707590000000003,-98.68469,0.0
2671,48301,TX,"Loving County, TX",88487.0,0.0,31.84494,-103.561229,0.0
2672,48303,TX,"Lubbock County, TX",54733.0,29.1,33.611470000000004,-101.81994399999999,1.0
2673,48305,TX,"Lynn County, TX",45737.0,18.2,33.17841,-101.818493,0.0
2674,48307,TX,"McCulloch County, TX",43262.0,19.0,31.205479999999998,-99.35985600000001,0.0
2675,48309,TX,"McLennan County, TX",51078.0,23.7,31.549490000000002,-97.201472,2.0
2676,48311,TX,"McMullen County, TX",68349.0,23.3,28.38492,-98.57885300000001,0.0
2677,48313,TX,"Madison County, TX",46274.0,13.6,30.96688,-95.93037199999999,0.0
2678,48315,TX,"Marion County, TX",37876.0,14.9,32.79776,-94.35767299999999,0.0
2679,48317,TX,"Martin County, TX",68745.0,20.4,32.30983,-101.961836,0.0
2680,48319,TX,"Mason County, TX",54914.0,20.0,30.703229999999998,-99.237608,0.0
2681,48321,TX,"Matagorda County, TX",49276.0,16.7,28.783340000000003,-95.997755,0.0
2682,48323,TX,"Maverick County, TX",40017.0,12.5,28.74522,-100.311368,0.0
2683,48325,TX,"Medina County, TX",60695.0,19.8,29.353659999999998,-99.111085,0.0
2684,48327,TX,"Menard County, TX",38425.0,17.8,30.883709999999997,-99.854936,0.0
2685,48329,TX,"Midland County, TX",85811.0,27.4,31.8709,-102.024326,0.0
2686,48331,TX,"Milam County, TX",48989.0,13.8,30.791240000000002,-96.98439499999999,0.0
2687,48333,TX,"Mills County, TX",46876.0,18.2,31.49489,-98.594623,0.0
2688,48335,TX,"Mitchell County, TX",44457.0,11.8,32.303779999999996,-100.92458,0.0
2689,48337,TX,"Montague County, TX",53649.0,15.5,33.67629,-97.724747,0.0
2690,48339,TX,"Montgomery County, TX",88833.0,34.7,30.302359999999997,-95.503523,3.0
2691,48341,TX,"Moore County, TX",55099.0,14.3,35.835679999999996,-101.890502,0.0
2692,48343,TX,"Morris County, TX",43304.0,15.5,33.11647,-94.73126500000001,0.0
2693,48345,TX,"Motley County, TX",40217.0,16.7,34.05838,-100.793696,0.0
2694,48347,TX,"Nacogdoches County, TX",46207.0,24.5,31.620559999999998,-94.62025,1.0
2695,48349,TX,"Navarro County, TX",48649.0,16.1,32.04845,-96.476908,0.0
2696,48351,TX,"Newton County, TX",45890.0,8.9,30.786720000000003,-93.73925,0.0
2697,48353,TX,"Nolan County, TX",46389.0,15.5,32.31234,-100.41810799999999,0.0
2698,48355,TX,"Nueces County, TX",56079.0,21.5,27.739409999999996,-97.52164300000001,4.0
2699,48357,TX,"Ochiltree County, TX",62567.0,15.2,36.27874,-100.815864,0.0
2700,48359,TX,"Oldham County, TX",59404.0,22.5,35.401920000000004,-102.59761999999999,0.0
2701,48361,TX,"Orange County, TX",62976.0,15.3,30.12092,-93.89335799999999,0.0
2702,48363,TX,"Palo Pinto County, TX",50159.0,16.5,32.75221,-98.31797399999999,0.0
2703,48365,TX,"Panola County, TX",56882.0,15.5,32.16398,-94.30515600000001,0.0
2704,48367,TX,"Parker County, TX",82501.0,26.8,32.7771,-97.80590500000001,0.0
2705,48369,TX,"Parmer County, TX",50607.0,17.7,34.53216,-102.784853,0.0
2706,48371,TX,"Pecos County, TX",52763.0,9.8,30.77089,-102.71986,0.0
2707,48373,TX,"Polk County, TX",50416.0,14.0,30.78455,-94.837338,0.0
2708,48375,TX,"Potter County, TX",41138.0,14.8,35.39868,-101.893804,0.0
2709,48377,TX,"Presidio County, TX",33499.0,20.1,30.00589,-104.261619,0.0
2710,48379,TX,"Rains County, TX",65657.0,11.7,32.87058,-95.79544,0.0
2711,48381,TX,"Randall County, TX",70694.0,32.0,34.96253,-101.895547,1.0
2712,48383,TX,"Reagan County, TX",67384.0,10.6,31.3729,-101.513901,0.0
2713,48385,TX,"Real County, TX",40834.0,20.6,29.82303,-99.80530300000001,0.0
2714,48387,TX,"Red River County, TX",41325.0,12.6,33.61963,-95.048429,0.0
2715,48389,TX,"Reeves County, TX",48990.0,10.8,31.30837,-103.71270600000001,0.0
2716,48391,TX,"Refugio County, TX",46883.0,11.8,28.3125,-97.16047900000001,0.0
2717,48393,TX,"Roberts County, TX",70705.0,26.3,35.836220000000004,-100.80755500000001,0.0
2718,48395,TX,"Robertson County, TX",47016.0,16.1,31.025479999999998,-96.51494100000001,0.0
2719,48397,TX,"Rockwall County, TX",105763.0,40.3,32.88922,-96.407501,2.0
2720,48399,TX,"Runnels County, TX",48650.0,18.3,31.833309999999997,-99.96785600000001,1.0
2721,48401,TX,"Rusk County, TX",56036.0,14.5,32.10942,-94.75638199999999,0.0
2722,48403,TX,"Sabine County, TX",43778.0,16.0,31.3433,-93.851913,0.0
2723,48405,TX,"San Augustine County, TX",40094.0,13.3,31.38245,-94.16318000000001,0.0
2724,48407,TX,"San Jacinto County, TX",42633.0,10.9,30.57422,-95.162852,0.0
2725,48409,TX,"San Patricio County, TX",57302.0,14.9,28.011779999999998,-97.517165,0.0
2726,48411,TX,"San Saba County, TX",46061.0,14.4,31.155140000000003,-98.819292,1.0
2727,48413,TX,"Schleicher County, TX",53286.0,16.5,30.89623,-100.52721600000001,0.0
2728,48415,TX,"Scurry County, TX",56299.0,16.5,32.74446,-100.913399,0.0
2729,48417,TX,"Shackelford County, TX",65095.0,24.9,32.743790000000004,-99.347045,0.0
2730,48419,TX,"Shelby County, TX",39708.0,14.5,31.79014,-94.142565,0.0
2731,48421,TX,"Sherman County, TX",55473.0,19.7,36.27763,-101.894716,0.0
2732,48423,TX,"Smith County, TX",59538.0,25.8,32.37709,-95.26963,2.0
2733,48425,TX,"Somervell County, TX",67897.0,23.9,32.217940000000006,-97.769211,0.0
2734,48427,TX,"Starr County, TX",32516.0,10.3,26.54634,-98.71580300000001,0.0
2735,48429,TX,"Stephens County, TX",46658.0,16.6,32.73153,-98.84008100000001,0.0
2736,48431,TX,"Sterling County, TX",66790.0,15.9,31.83577,-101.054911,0.0
2737,48433,TX,"Stonewall County, TX",48267.0,13.7,33.17958,-100.253807,0.0
2738,48435,TX,"Sutton County, TX",63427.0,17.7,30.517870000000002,-100.505395,0.0
2739,48437,TX,"Swisher County, TX",44388.0,12.8,34.53046,-101.73285200000001,0.0
2740,48439,TX,"Tarrant County, TX",70130.0,31.5,32.772040000000004,-97.291291,12.0
2741,48441,TX,"Taylor County, TX",54465.0,24.5,32.29568,-99.89322,3.0
2742,48443,TX,"Terrell County, TX",45677.0,15.3,30.232329999999997,-102.072539,0.0
2743,48445,TX,"Terry County, TX",42953.0,12.0,33.17123,-102.33928399999999,0.0
2744,48447,TX,"Throckmorton County, TX",42746.0,19.0,33.17071,-99.206137,0.0
2745,48449,TX,"Titus County, TX",49924.0,15.9,33.2146,-94.96678299999999,0.0
2746,48451,TX,"Tom Green County, TX",54774.0,24.2,31.40158,-100.46135500000001,1.0
2747,48453,TX,"Travis County, TX",80690.0,48.6,30.23951,-97.69126999999999,16.0
2748,48455,TX,"Trinity County, TX",43788.0,12.8,31.08748,-95.15329100000001,0.0
2749,48457,TX,"Tyler County, TX",48254.0,12.5,30.769579999999998,-94.379449,0.0
2750,48459,TX,"Upshur County, TX",53078.0,17.0,32.73588,-94.941649,0.0
2751,48461,TX,"Upton County, TX",58908.0,9.9,31.35385,-102.042013,0.0
2752,48463,TX,"Uvalde County, TX",44690.0,15.8,29.350340000000003,-99.761074,0.0
2753,48465,TX,"Val Verde County, TX",45034.0,18.6,29.884959999999996,-101.14664599999999,0.0
2754,48467,TX,"Van Zandt County, TX",55554.0,17.1,32.55895,-95.836391,0.0
2755,48469,TX,"Victoria County, TX",57344.0,20.1,28.79637,-96.971198,0.0
2756,48471,TX,"Walker County, TX",47519.0,20.6,30.743090000000002,-95.569888,0.0
2757,48473,TX,"Waller County, TX",61822.0,19.9,30.013579999999997,-95.982102,0.0
2758,48475,TX,"Ward County, TX",61396.0,13.6,31.513070000000003,-103.105113,0.0
2759,48477,TX,"Washington County, TX",59039.0,25.0,30.21508,-96.41027199999999,1.0
2760,48479,TX,"Webb County, TX",52576.0,18.4,27.77058,-99.32664100000001,0.0
2761,48481,TX,"Wharton County, TX",49901.0,17.1,29.27848,-96.229675,0.0
2762,48483,TX,"Wheeler County, TX",58544.0,16.6,35.392590000000006,-100.253107,0.0
2763,48485,TX,"Wichita County, TX",51535.0,23.0,33.9911,-98.716851,1.0
2764,48487,TX,"Wilbarger County, TX",42570.0,16.1,34.084920000000004,-99.24244,0.0
2765,48489,TX,"Willacy County, TX",35821.0,10.1,26.481090000000002,-97.584224,0.0
2766,48491,TX,"Williamson County, TX",92661.0,41.1,30.64903,-97.605069,3.0
2767,48493,TX,"Wilson County, TX",76905.0,20.5,29.1743,-98.085899,0.0
2768,48495,TX,"Winkler County, TX",64894.0,9.5,31.83142,-103.055986,0.0
2769,48497,TX,"Wise County, TX",70468.0,17.5,33.2191,-97.653997,0.0
2770,48499,TX,"Wood County, TX",56945.0,16.4,32.783590000000004,-95.382166,1.0
2771,48501,TX,"Yoakum County, TX",62636.0,16.3,33.1724,-102.823771,0.0
2772,48503,TX,"Young County, TX",52643.0,19.6,33.15879,-98.678267,0.0
2773,48505,TX,"Zapata County, TX",36069.0,10.4,26.996979999999997,-99.182603,0.0
2774,48507,TX,"Zavala County, TX",32538.0,8.6,28.86465,-99.75983000000001,0.0
2775,49001,UT,"Beaver County, UT",58309.0,20.4,38.35754,-113.238948,0.0
2776,49003,UT,"Box Elder County, UT",69380.0,23.3,41.47602,-113.052922,0.0
2777,49005,UT,"Cache County, UT",63180.0,37.8,41.73423,-111.74458100000001,0.0
2778,49007,UT,"Carbon County, UT",52110.0,16.4,39.67005,-110.59035700000001,0.0
2779,49009,UT,"Daggett County, UT",63433.0,12.4,40.8901,-109.50578600000001,0.0
2780,49011,UT,"Davis County, UT",87610.0,37.5,41.03705,-112.202123,1.0
2781,49013,UT,"Duchesne County, UT",59437.0,14.4,40.28965,-110.42983000000001,0.0
2782,49015,UT,"Emery County, UT",61893.0,14.7,39.009029999999996,-110.72111100000001,0.0
2783,49017,UT,"Garfield County, UT",54625.0,24.4,37.83162,-111.45088600000001,0.0
2784,49019,UT,"Grand County, UT",53535.0,27.7,38.97433,-109.57345,0.0
2785,49021,UT,"Iron County, UT",58307.0,29.1,37.88273,-113.29005900000001,0.0
2786,49023,UT,"Juab County, UT",66056.0,17.1,39.71083,-112.79426200000002,0.0
2787,49025,UT,"Kane County, UT",55887.0,27.3,37.27512,-111.81541299999999,0.0
2788,49027,UT,"Millard County, UT",59069.0,22.4,39.09454,-113.52501399999998,0.0
