fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude
45055,SC,"Kershaw County, SC",56318.00,19.9,34.33836,-80.590885
45057,SC,"Lancaster County, SC",63842.00,26.9,34.68682,-80.703689
45059,SC,"Laurens County, SC",47038.00,15.4,34.48348,-82.005657
45061,SC,"Lee County, SC",37710.00,12.3,34.15864,-80.251209
45063,SC,"Lexington County, SC",62059.00,30.1,33.89255,-81.272853
45065,SC,"McCormick County, SC",48645.00,20.2,33.89761,-82.316192
45067,SC,"Marion County, SC",35138.00,14.4,34.0807,-79.362131
45069,SC,"Marlboro County, SC",34532.00,9.4,34.60181,-79.677942
45071,SC,"Newberry County, SC",50773.00,17.1,34.28973,-81.600053
45073,SC,"Oconee County, SC",52240.00,24.6,34.74876,-83.061522
45075,SC,"Orangeburg County, SC",38736.00,19.5,33.43614,-80.802913
45077,SC,"Pickens County, SC",52949.00,24.5,34.88736,-82.725368
45079,SC,"Richland County, SC",52905.00,37.7,34.02978,-80.896566
45081,SC,"Saluda County, SC",49493.00,16.1,34.00528,-81.727903
45083,SC,"Spartanburg County, SC",55588.00,23.8,34.93324,-81.991053
45085,SC,"Sumter County, SC",49611.00,18.5,33.91605,-80.382472
45087,SC,"Union County, SC",42851.00,12.1,34.69051,-81.615831
45089,SC,"Williamsburg County, SC",34409.00,12.7,33.62646,-79.716475
45091,SC,"York County, SC",68468.00,32,34.97019,-81.183189
46003,SD,"Aurora County, SD",56360.00,20.6,43.72472,-98.577587
46005,SD,"Beadle County, SD",51844.00,20.1,44.41827,-98.279422
46007,SD,"Bennett County, SD",36345.00,18.4,43.18483,-101.676426
46009,SD,"Bon Homme County, SD",52660.00,18.4,42.98603,-97.885613
46011,SD,"Brookings County, SD",59036.00,39.2,44.37668,-96.797797
46013,SD,"Brown County, SD",61447.00,29.3,45.58925,-98.352175
46015,SD,"Brule County, SD",65008.00,24.8,43.72988,-99.092941
46017,SD,"Buffalo County, SD",26671.00,9.4,44.04431,-99.203998
46019,SD,"Butte County, SD",50105.00,20.6,44.89644,-103.501762
46021,SD,"Campbell County, SD",56043.00,28.8,45.78224,-100.027951
46023,SD,"Charles Mix County, SD",51340.00,17.5,43.20619,-98.595143
46025,SD,"Clark County, SD",54158.00,18.6,44.85521,-97.724912
46027,SD,"Clay County, SD",51039.00,48.4,42.913,-96.979795
46029,SD,"Codington County, SD",63442.00,21.6,44.96632,-97.198843
46031,SD,"Corson County, SD",32848.00,17,45.69834,-101.176017
46033,SD,"Custer County, SD",63665.00,25,43.68494,-103.46225
46035,SD,"Davison County, SD",57367.00,23.9,43.68044,-98.155868
46037,SD,"Day County, SD",51516.00,20.6,45.36228,-97.593734
46039,SD,"Deuel County, SD",65217.00,23.6,44.75629,-96.690239
46041,SD,"Dewey County, SD",47640.00,16,45.15001,-100.852218
46043,SD,"Douglas County, SD",56030.00,16.9,43.39151,-98.358433
46045,SD,"Edmunds County, SD",59905.00,25.5,45.41168,-99.205362
46047,SD,"Fall River County, SD",49965.00,21.5,43.2215,-103.512102
46049,SD,"Faulk County, SD",49198.00,28.9,45.06548,-99.153564
46051,SD,"Grant County, SD",60057.00,17.4,45.17264,-96.772261
46053,SD,"Gregory County, SD",42868.00,20.5,43.17909,-99.202158
46055,SD,"Haakon County, SD",50747.00,15.1,44.28431,-101.59179
46057,SD,"Hamlin County, SD",60864.00,20.3,44.68062,-97.178598
46059,SD,"Hand County, SD",56239.00,23.3,44.54671,-99.004575
46061,SD,"Hanson County, SD",78478.00,20.1,43.68061,-97.796845
46063,SD,"Harding County, SD",55482.00,26.1,45.59661,-103.473867
46065,SD,"Hughes County, SD",66952.00,35.5,44.39226,-99.985846
46067,SD,"Hutchinson County, SD",59336.00,25.5,43.33671,-97.749383
46069,SD,"Hyde County, SD",63454.00,22.5,44.5373,-99.492148
46071,SD,"Jackson County, SD",37879.00,20.5,43.67729,-101.626455
46073,SD,"Jerauld County, SD",52162.00,20.8,44.06342,-98.623188
46075,SD,"Jones County, SD",52650.00,24,43.95199,-100.686139
46077,SD,"Kingsbury County, SD",61992.00,22.7,44.36297,-97.499313
46079,SD,"Lake County, SD",63946.00,32.9,44.02845,-97.123223
46081,SD,"Lawrence County, SD",53902.00,34.7,44.35367,-103.796528
46083,SD,"Lincoln County, SD",86235.00,39.4,43.27942,-96.722286
46085,SD,"Lyman County, SD",47813.00,19.8,43.89481,-99.841925
46087,SD,"McCook County, SD",62535.00,23.4,43.67892,-97.362036
46089,SD,"McPherson County, SD",43243.00,16.4,45.78425,-99.211421
46091,SD,"Marshall County, SD",59103.00,24,45.73705,-97.580884
46093,SD,"Meade County, SD",59981.00,27.2,44.60679,-102.715864
46095,SD,"Mellette County, SD",36489.00,13.7,43.58493,-100.760598
46097,SD,"Miner County, SD",52230.00,20.2,44.01733,-97.60979
46099,SD,"Minnehaha County, SD",63162.00,31.9,43.66747,-96.795726
46101,SD,"Moody County, SD",61029.00,21,44.01243,-96.676054
46102,SD,"Oglala Lakota County, SD",34078.00,11.8,43.34194,-102.55948
46103,SD,"Pennington County, SD",58919.00,30.7,44.00235,-102.823802
46105,SD,"Perkins County, SD",49999.00,20,45.48339,-102.467995
46107,SD,"Potter County, SD",58012.00,21.8,45.06428,-99.949631
46109,SD,"Roberts County, SD",49088.00,17.2,45.6234,-96.947551
46111,SD,"Sanborn County, SD",56507.00,19.7,44.02103,-98.092105
46115,SD,"Spink County, SD",54666.00,22.2,44.93103,-98.339644
46117,SD,"Stanley County, SD",70472.00,31.3,44.41555,-100.749163
46119,SD,"Sully County, SD",61791.00,25.5,44.72233,-100.131399
46121,SD,"Todd County, SD",34015.00,15.8,43.20817,-100.717204
46123,SD,"Tripp County, SD",50503.00,21.5,43.34973,-99.876219
46125,SD,"Turner County, SD",63852.00,23.2,43.30867,-97.150185
46127,SD,"Union County, SD",83910.00,30.4,42.83111,-96.650829
46129,SD,"Walworth County, SD",51472.00,23.2,45.42761,-100.027856
46135,SD,"Yankton County, SD",60868.00,28.2,43.00661,-97.388339
46137,SD,"Ziebach County, SD",33508.00,16.3,44.98167,-101.669225
47001,TN,"Anderson County, TN",50973.00,23.5,36.11673,-84.195418
47003,TN,"Bedford County, TN",50539.00,16.3,35.51366,-86.458294
47005,TN,"Benton County, TN",42322.00,12.6,36.06925,-88.071212
47007,TN,"Bledsoe County, TN",42730.00,12.9,35.59367,-85.205979
47009,TN,"Blount County, TN",59368.00,24,35.68819,-83.922973
47011,TN,"Bradley County, TN",52534.00,21.9,35.15391,-84.859414
47013,TN,"Campbell County, TN",42500.00,11.9,36.40159,-84.15925
47015,TN,"Cannon County, TN",52960.00,13.8,35.80839,-86.062404
47017,TN,"Carroll County, TN",43258.00,17.2,35.9679,-88.451659
47019,TN,"Carter County, TN",39964.00,16.8,36.28474,-82.126593
47021,TN,"Cheatham County, TN",62786.00,19.6,36.25518,-87.100816
47023,TN,"Chester County, TN",50769.00,16.4,35.41664,-88.605505
47025,TN,"Claiborne County, TN",40116.00,15.2,36.50156,-83.660724
47027,TN,"Clay County, TN",36694.00,14.6,36.54577,-85.545718
47029,TN,"Cocke County, TN",40528.00,10.8,35.9162,-83.119223
47031,TN,"Coffee County, TN",54931.00,19.6,35.48876,-86.078219
47033,TN,"Crockett County, TN",45642.00,13,35.81131,-89.135349
47035,TN,"Cumberland County, TN",49142.00,18.3,35.9524,-84.994761
47037,TN,"Davidson County, TN",63846.00,40.3,36.16913,-86.78479
47039,TN,"Decatur County, TN",45215.00,12.8,35.60342,-88.107384
47041,TN,"DeKalb County, TN",46407.00,15.7,35.98222,-85.833596
47043,TN,"Dickson County, TN",59126.00,15.4,36.14553,-87.364155
47045,TN,"Dyer County, TN",48770.00,16.9,36.0542,-89.398306
47047,TN,"Fayette County, TN",67345.00,21.7,35.19699,-89.413803
47049,TN,"Fentress County, TN",38608.00,13.6,36.37608,-84.932703
47051,TN,"Franklin County, TN",54319.00,20.7,35.15593,-86.099203
47053,TN,"Gibson County, TN",46384.00,17.8,35.99169,-88.933776
47055,TN,"Giles County, TN",50847.00,15.1,35.20272,-87.035319
47057,TN,"Grainger County, TN",44929.00,10.6,36.27746,-83.509493
47059,TN,"Greene County, TN",44975.00,15.3,36.179,-82.847746
47061,TN,"Grundy County, TN",38447.00,12.1,35.38727,-85.722188
47063,TN,"Hamblen County, TN",46842.00,16.1,36.2184,-83.266071
47065,TN,"Hamilton County, TN",57802.00,31.2,35.15919,-85.202296
47067,TN,"Hancock County, TN",31938.00,11.5,36.52142,-83.227453
47069,TN,"Hardeman County, TN",40989.00,11.4,35.21813,-88.989037
47071,TN,"Hardin County, TN",44510.00,13.9,35.20189,-88.185696
47073,TN,"Hawkins County, TN",46602.00,14,36.45221,-82.931386
47075,TN,"Haywood County, TN",38950.00,12.6,35.58669,-89.282536
47077,TN,"Henderson County, TN",46826.00,13.8,35.654,-88.387674
47079,TN,"Henry County, TN",43159.00,17.1,36.3254,-88.300384
47081,TN,"Hickman County, TN",46176.00,11,35.8024,-87.467114
47083,TN,"Houston County, TN",40915.00,10.6,36.28578,-87.705605
47085,TN,"Humphreys County, TN",52121.00,13.3,36.04044,-87.790625
47087,TN,"Jackson County, TN",41749.00,9,36.35424,-85.674182
47089,TN,"Jefferson County, TN",50332.00,16.4,36.04848,-83.440966
47091,TN,"Johnson County, TN",40219.00,11.3,36.4532,-81.861237
47093,TN,"Knox County, TN",60316.00,36.7,35.99273,-83.937721
47095,TN,"Lake County, TN",34059.00,10.4,36.33391,-89.485537
47097,TN,"Lauderdale County, TN",43545.00,8.8,35.76295,-89.627732
47099,TN,"Lawrence County, TN",43448.00,12.5,35.22048,-87.396546
47101,TN,"Lewis County, TN",45874.00,11.5,35.52324,-87.496983
47103,TN,"Lincoln County, TN",54558.00,18.8,35.14253,-86.593388
47105,TN,"Loudon County, TN",65226.00,26.3,35.73745,-84.316204
47107,TN,"McMinn County, TN",49836.00,15.8,35.42447,-84.619963
47109,TN,"McNairy County, TN",45469.00,12.7,35.17563,-88.564671
47111,TN,"Macon County, TN",44334.00,10,36.53784,-86.001231
47113,TN,"Madison County, TN",50401.00,25.9,35.60606,-88.833424
47115,TN,"Marion County, TN",47675.00,11.6,35.13342,-85.618399
47117,TN,"Marshall County, TN",58151.00,14.3,35.46839,-86.765886
47119,TN,"Maury County, TN",66434.00,21.8,35.6157,-87.077763
47121,TN,"Meigs County, TN",48334.00,10.5,35.5034,-84.823888
47123,TN,"Monroe County, TN",50506.00,12.8,35.44767,-84.249786
47125,TN,"Montgomery County, TN",57606.00,27.2,36.50035,-87.380887
47127,TN,"Moore County, TN",61804.00,20.7,35.28889,-86.358684
47129,TN,"Morgan County, TN",43952.00,7.3,36.1387,-84.639262
47131,TN,"Obion County, TN",44061.00,14.9,36.35818,-89.150175
47133,TN,"Overton County, TN",43636.00,13.1,36.34485,-85.283076
47135,TN,"Perry County, TN",42939.00,11.5,35.65979,-87.877027
47137,TN,"Pickett County, TN",41860.00,8.7,36.55936,-85.075741
47139,TN,"Polk County, TN",45922.00,11,35.10944,-84.541112
47141,TN,"Putnam County, TN",49083.00,25.4,36.14081,-85.496928
47143,TN,"Rhea County, TN",47599.00,15.2,35.60059,-84.949552
47145,TN,"Roane County, TN",50561.00,19.5,35.84747,-84.523861
47147,TN,"Robertson County, TN",65790.00,18.6,36.52753,-86.869377
47149,TN,"Rutherford County, TN",69614.00,32,35.84337,-86.417213
47151,TN,"Scott County, TN",38750.00,9.4,36.43724,-84.498386
47153,TN,"Sequatchie County, TN",46876.00,14.6,35.37234,-85.410344
47155,TN,"Sevier County, TN",54476.00,17.1,35.79128,-83.521955
47157,TN,"Shelby County, TN",52659.00,31.1,35.18379,-89.895397
47159,TN,"Smith County, TN",54570.00,12.4,36.25565,-85.942078
47161,TN,"Stewart County, TN",52177.00,14.9,36.51176,-87.851548
47163,TN,"Sullivan County, TN",51303.00,22.8,36.51021,-82.299397
47165,TN,"Sumner County, TN",69391.00,26.9,36.47002,-86.458517
47167,TN,"Tipton County, TN",61436.00,16.7,35.5003,-89.763708
47169,TN,"Trousdale County, TN",51982.00,16.8,36.39303,-86.156691
47171,TN,"Unicoi County, TN",44548.00,14.8,36.10022,-82.418245
47173,TN,"Union County, TN",48106.00,8.5,36.28414,-83.836088
47175,TN,"Van Buren County, TN",44451.00,8.5,35.69925,-85.458411
47177,TN,"Warren County, TN",46144.00,14,35.67828,-85.777363
47179,TN,"Washington County, TN",51879.00,32.4,36.29567,-82.495037
47181,TN,"Wayne County, TN",45091.00,11.2,35.24269,-87.819703
47183,TN,"Weakley County, TN",42506.00,21.5,36.30352,-88.720785
47185,TN,"White County, TN",43583.00,13.5,35.92706,-85.455766
47187,TN,"Williamson County, TN",119637.00,59,35.89497,-86.896958
47189,TN,"Wilson County, TN",80080.00,30.6,36.14848,-86.29021
48001,TX,"Anderson County, TX",48461.00,11.7,31.84127,-95.661744
48003,TX,"Andrews County, TX",74918.00,10.4,32.31226,-102.640206
48005,TX,"Angelina County, TX",51750.00,16.3,31.25195,-94.611056
48007,TX,"Aransas County, TX",53085.00,21.7,28.10423,-96.977983
48009,TX,"Archer County, TX",63731.00,23.4,33.61631,-98.687267
48011,TX,"Armstrong County, TX",64424.00,23.2,34.96418,-101.356636
48013,TX,"Atascosa County, TX",57309.00,13.3,28.8943,-98.528187
48015,TX,"Austin County, TX",68311.00,23.5,29.8919,-96.27017
48017,TX,"Bailey County, TX",46174.00,17.7,34.06752,-102.830345
48019,TX,"Bandera County, TX",59604.00,23.8,29.75575,-99.260682
48021,TX,"Bastrop County, TX",62627.00,20.4,30.10313,-97.311859
48023,TX,"Baylor County, TX",41539.00,19.7,33.61817,-99.197228
48025,TX,"Bee County, TX",44171.00,10.2,28.41608,-97.742586
48027,TX,"Bell County, TX",54831.00,24.5,31.04211,-97.481921
48029,TX,"Bexar County, TX",58956.00,27.6,29.44867,-98.520147
48031,TX,"Blanco County, TX",68404.00,27.1,30.26561,-98.399977
48033,TX,"Borden County, TX",71926.00,35,32.74406,-101.433033
48035,TX,"Bosque County, TX",55179.00,18.5,31.90076,-97.637632
48037,TX,"Bowie County, TX",51207.00,19.9,33.44605,-94.422375
48039,TX,"Brazoria County, TX",83704.00,29.7,29.16782,-95.434647
48041,TX,"Brazos County, TX",54471.00,40.8,30.65673,-96.302389
48043,TX,"Brewster County, TX",48581.00,39.4,29.809,-103.252458
48045,TX,"Briscoe County, TX",44259.00,22.7,34.52517,-101.205893
48047,TX,"Brooks County, TX",31410.00,17.6,27.03499,-98.215276
48049,TX,"Brown County, TX",56040.00,19.3,31.7641,-98.99847
48051,TX,"Burleson County, TX",61745.00,17.1,30.49349,-96.622091
48053,TX,"Burnet County, TX",62827.00,25.1,30.78962,-98.201195
48055,TX,"Caldwell County, TX",55301.00,14.8,29.84042,-97.631097
48057,TX,"Calhoun County, TX",55909.00,15,28.44537,-96.5833
48059,TX,"Callahan County, TX",50812.00,19.1,32.29315,-99.372249
48061,TX,"Cameron County, TX",40893.00,17.3,26.10292,-97.478958
48063,TX,"Camp County, TX",47091.00,18.6,32.97458,-94.979085
48065,TX,"Carson County, TX",69760.00,30.4,35.4055,-101.355356
48067,TX,"Cass County, TX",44529.00,16.4,33.0837,-94.357579
48069,TX,"Castro County, TX",51736.00,14.8,34.53362,-102.258786
48071,TX,"Chambers County, TX",93351.00,21.5,29.70393,-94.668875
48073,TX,"Cherokee County, TX",46576.00,16.9,31.84386,-95.156504
48075,TX,"Childress County, TX",44095.00,17.3,34.52934,-100.208336
48077,TX,"Clay County, TX",59983.00,18.6,33.7859,-98.212918
48079,TX,"Cochran County, TX",43742.00,8.2,33.60844,-102.830449
48081,TX,"Coke County, TX",48435.00,17.1,31.87711,-100.635236
48083,TX,"Coleman County, TX",44834.00,15.6,31.91421,-99.346622
48085,TX,"Collin County, TX",96847.00,51.7,33.19389,-96.578153
48087,TX,"Collingsworth County, TX",40314.00,18.4,34.96336,-100.272135
48089,TX,"Colorado County, TX",55607.00,18.6,29.59591,-96.508389
48091,TX,"Comal County, TX",87976.00,35.3,29.80302,-98.255201
48093,TX,"Comanche County, TX",54122.00,19.8,31.95165,-98.549617
48095,TX,"Concho County, TX",43321.00,11.9,31.31887,-99.863648
48097,TX,"Cooke County, TX",61186.00,20.5,33.63917,-97.210372
48099,TX,"Coryell County, TX",53083.00,15.7,31.39118,-97.798022
48101,TX,"Cottle County, TX",40449.00,15.3,34.09191,-100.276442
48103,TX,"Crane County, TX",68626.00,12.4,31.4228,-102.487774
48105,TX,"Crockett County, TX",54165.00,14.1,30.71753,-101.404211
48107,TX,"Crosby County, TX",38871.00,12.8,33.60914,-101.29871
48109,TX,"Culberson County, TX",44462.00,9,31.44591,-104.526945
48111,TX,"Dallam County, TX",55793.00,13.6,36.28637,-102.59402
48113,TX,"Dallas County, TX",61807.00,30.7,32.76699,-96.778424
48115,TX,"Dawson County, TX",48165.00,12.5,32.74193,-101.947322
48117,TX,"Deaf Smith County, TX",46178.00,12.2,34.94077,-102.607564
48119,TX,"Delta County, TX",51348.00,21.3,33.38593,-95.67335
48121,TX,"Denton County, TX",90910.00,44.5,33.20501,-97.119046
48123,TX,"DeWitt County, TX",52544.00,12.8,29.08234,-97.361656
48125,TX,"Dickens County, TX",41973.00,16.7,33.61467,-100.786095
48127,TX,"Dimmit County, TX",40315.00,14.1,28.42359,-99.765871
48129,TX,"Donley County, TX",41093.00,19.8,34.95504,-100.815846
48131,TX,"Duval County, TX",37100.00,9.3,27.68112,-98.497393
48133,TX,"Eastland County, TX",46991.00,13.3,32.32465,-98.83656
48135,TX,"Ector County, TX",65564.00,15.6,31.8653,-102.542507
48137,TX,"Edwards County, TX",40424.00,20.8,29.98588,-100.307373
48139,TX,"Ellis County, TX",78341.00,23.1,32.34728,-96.798336
48141,TX,"El Paso County, TX",48629.00,22.8,31.7664,-106.241391
48143,TX,"Erath County, TX",53044.00,29.7,32.23814,-98.222377
48145,TX,"Falls County, TX",41484.00,12.9,31.25193,-96.934128
48147,TX,"Fannin County, TX",56123.00,16.7,33.59116,-96.104988
48149,TX,"Fayette County, TX",62195.00,18.1,29.87789,-96.921231
48151,TX,"Fisher County, TX",51053.00,18.2,32.74047,-100.40312
48153,TX,"Floyd County, TX",45022.00,15.9,34.07373,-101.303274
48155,TX,"Foard County, TX",38615.00,16.2,33.9804,-99.777427
48157,TX,"Fort Bend County, TX",101361.00,46.1,29.5266,-95.771015
48159,TX,"Franklin County, TX",50630.00,23.6,33.17585,-95.219066
48161,TX,"Freestone County, TX",52511.00,13,31.70165,-96.144237
48163,TX,"Frio County, TX",40360.00,7.2,28.86933,-99.108788
48165,TX,"Gaines County, TX",67171.00,12.4,32.74394,-102.631562
48167,TX,"Galveston County, TX",73214.00,30,29.22871,-94.894865
48169,TX,"Garza County, TX",48975.00,13.9,33.18379,-101.301134
48171,TX,"Gillespie County, TX",62143.00,33.8,30.32639,-98.942106
48173,TX,"Glasscock County, TX",93759.00,23.2,31.86859,-101.528971
48175,TX,"Goliad County, TX",56758.00,17.6,28.6607,-97.430415
48177,TX,"Gonzales County, TX",48425.00,12.3,29.4687,-97.477738
48179,TX,"Gray County, TX",52543.00,13.3,35.40254,-100.812374
48181,TX,"Grayson County, TX",57439.00,20.5,33.62451,-96.675699
48183,TX,"Gregg County, TX",53137.00,20.8,32.4864,-94.816276
48185,TX,"Grimes County, TX",51651.00,14.6,30.54323,-95.988082
48187,TX,"Guadalupe County, TX",78801.00,27.5,29.58321,-97.949027
48189,TX,"Hale County, TX",49187.00,16.5,34.06844,-101.822888
48191,TX,"Hall County, TX",35940.00,14.3,34.45319,-100.576343
48193,TX,"Hamilton County, TX",52505.00,21.7,31.70698,-98.111794
48195,TX,"Hansford County, TX",58703.00,14.3,36.27285,-101.35693
48197,TX,"Hardeman County, TX",40057.00,14.5,34.2899,-99.745697
48199,TX,"Hardin County, TX",62616.00,15.3,30.32961,-94.393149
48201,TX,"Harris County, TX",61638.00,31,29.85727,-95.393037
48203,TX,"Harrison County, TX",55171.00,19.1,32.54799,-94.374425
48205,TX,"Hartley County, TX",72796.00,17.2,35.84024,-102.610047
48207,TX,"Haskell County, TX",38613.00,13.4,33.17597,-99.730773
48209,TX,"Hays County, TX",72890.00,37.4,30.06123,-98.029267
48211,TX,"Hemphill County, TX",71299.00,21,35.81624,-100.284807
48213,TX,"Henderson County, TX",49896.00,18.2,32.21163,-95.853418
48215,TX,"Hidalgo County, TX",41656.00,18.4,26.39638,-98.18099
48217,TX,"Hill County, TX",53210.00,17.1,31.98224,-97.129886
48219,TX,"Hockley County, TX",51149.00,14,33.60593,-102.343398
48221,TX,"Hood County, TX",74534.00,26.1,32.43015,-97.831677
48223,TX,"Hopkins County, TX",50332.00,18.3,33.14896,-95.565194
48225,TX,"Houston County, TX",43601.00,14.1,31.32304,-95.4216
48227,TX,"Howard County, TX",61112.00,12.3,32.30358,-101.43853
48229,TX,"Hudspeth County, TX",39309.00,6.9,31.45087,-105.377549
48231,TX,"Hunt County, TX",57513.00,19.3,33.12344,-96.083807
48233,TX,"Hutchinson County, TX",57936.00,13.8,35.83705,-101.362746
48235,TX,"Irion County, TX",68630.00,16.9,31.30342,-100.981304
48237,TX,"Jack County, TX",55358.00,12.6,33.23228,-98.171902
48239,TX,"Jackson County, TX",55800.00,16.1,28.9598,-96.58908
48241,TX,"Jasper County, TX",47252.00,12.4,30.75293,-94.022294
48243,TX,"Jeff Davis County, TX",53362.00,35.1,30.61709,-104.18786
48245,TX,"Jefferson County, TX",55173.00,19.6,29.854,-94.149331
48247,TX,"Jim Hogg County, TX",38788.00,12.3,27.04121,-98.700127
48249,TX,"Jim Wells County, TX",44444.00,12.7,27.73352,-98.090814
48251,TX,"Johnson County, TX",66538.00,18.3,32.37951,-97.364823
48253,TX,"Jones County, TX",51094.00,11.5,32.74371,-99.87443
48255,TX,"Karnes County, TX",54843.00,14.4,28.90762,-97.860767
48257,TX,"Kaufman County, TX",75009.00,20.7,32.59894,-96.288378
48259,TX,"Kendall County, TX",94899.00,40.9,29.94452,-98.711094
48261,TX,"Kenedy County, TX",46132.00,6.8,26.89023,-97.591233
48263,TX,"Kent County, TX",52591.00,23.6,33.18478,-100.76972
48265,TX,"Kerr County, TX",57789.00,25.6,30.05393,-99.351968
48267,TX,"Kimble County, TX",44757.00,22.1,30.47947,-99.746396
48269,TX,"King County, TX",71256.00,18.2,33.61416,-100.250548
48271,TX,"Kinney County, TX",47076.00,9.6,29.34709,-100.4177
48273,TX,"Kleberg County, TX",47169.00,24.8,27.43874,-97.66062
48275,TX,"Knox County, TX",40808.00,19.6,33.61666,-99.747112
48277,TX,"Lamar County, TX",47061.00,17.6,33.66726,-95.570348
48279,TX,"Lamb County, TX",42719.00,15.9,34.06886,-102.348018
48281,TX,"Lampasas County, TX",58817.00,20,31.19673,-98.240889
48283,TX,"La Salle County, TX",41683.00,13.1,28.3511,-99.096774
48285,TX,"Lavaca County, TX",52632.00,16.7,29.38258,-96.923633
48287,TX,"Lee County, TX",59250.00,15.9,30.32111,-96.976365
48289,TX,"Leon County, TX",50522.00,16.4,31.30049,-95.995622
48291,TX,"Liberty County, TX",53274.00,9.5,30.16219,-94.822682
48293,TX,"Limestone County, TX",43644.00,14,31.54754,-96.593623
48295,TX,"Lipscomb County, TX",65388.00,19.5,36.2802,-100.272683
48297,TX,"Live Oak County, TX",54163.00,13.2,28.35154,-98.126961
48299,TX,"Llano County, TX",55617.00,25.7,30.70759,-98.68469
48301,TX,"Loving County, TX",88487.00,0,31.84494,-103.561229
48303,TX,"Lubbock County, TX",54733.00,29.1,33.61147,-101.819944
48305,TX,"Lynn County, TX",45737.00,18.2,33.17841,-101.818493
48307,TX,"McCulloch County, TX",43262.00,19,31.20548,-99.359856
48309,TX,"McLennan County, TX",51078.00,23.7,31.54949,-97.201472
48311,TX,"McMullen County, TX",68349.00,23.3,28.38492,-98.578853
48313,TX,"Madison County, TX",46274.00,13.6,30.96688,-95.930372
48315,TX,"Marion County, TX",37876.00,14.9,32.79776,-94.357673
48317,TX,"Martin County, TX",68745.00,20.4,32.30983,-101.961836
48319,TX,"Mason County, TX",54914.00,20,30.70323,-99.237608
48321,TX,"Matagorda County, TX",49276.00,16.7,28.78334,-95.997755
48323,TX,"Maverick County, TX",40017.00,12.5,28.74522,-100.311368
48325,TX,"Medina County, TX",60695.00,19.8,29.35366,-99.111085
48327,TX,"Menard County, TX",38425.00,17.8,30.88371,-99.854936
48329,TX,"Midland County, TX",85811.00,27.4,31.8709,-102.024326
48331,TX,"Milam County, TX",48989.00,13.8,30.79124,-96.984395
48333,TX,"Mills County, TX",46876.00,18.2,31.49489,-98.594623
48335,TX,"Mitchell County, TX",44457.00,11.8,32.30378,-100.92458
48337,TX,"Montague County, TX",53649.00,15.5,33.67629,-97.724747
48339,TX,"Montgomery County, TX",88833.00,34.7,30.30236,-95.503523
48341,TX,"Moore County, TX",55099.00,14.3,35.83568,-101.890502
48343,TX,"Morris County, TX",43304.00,15.5,33.11647,-94.731265
48345,TX,"Motley County, TX",40217.00,16.7,34.05838,-100.793696
48347,TX,"Nacogdoches County, TX",46207.00,24.5,31.62056,-94.62025
48349,TX,"Navarro County, TX",48649.00,16.1,32.04845,-96.476908
48351,TX,"Newton County, TX",45890.00,8.9,30.78672,-93.73925
48353,TX,"Nolan County, TX",46389.00,15.5,32.31234,-100.418108
48355,TX,"Nueces County, TX",56079.00,21.5,27.73941,-97.521643
48357,TX,"Ochiltree County, TX",62567.00,15.2,36.27874,-100.815864
48359,TX,"Oldham County, TX",59404.00,22.5,35.40192,-102.59762
48361,TX,"Orange County, TX",62976.00,15.3,30.12092,-93.893358
48363,TX,"Palo Pinto County, TX",50159.00,16.5,32.75221,-98.317974
48365,TX,"Panola County, TX",56882.00,15.5,32.16398,-94.305156
48367,TX,"Parker County, TX",82501.00,26.8,32.7771,-97.805905
48369,TX,"Parmer County, TX",50607.00,17.7,34.53216,-102.784853
48371,TX,"Pecos County, TX",52763.00,9.8,30.77089,-102.71986
48373,TX,"Polk County, TX",50416.00,14,30.78455,-94.837338
48375,TX,"Potter County, TX",41138.00,14.8,35.39868,-101.893804
48377,TX,"Presidio County, TX",33499.00,20.1,30.00589,-104.261619
48379,TX,"Rains County, TX",65657.00,11.7,32.87058,-95.79544
48381,TX,"Randall County, TX",70694.00,32,34.96253,-101.895547
48383,TX,"Reagan County, TX",67384.00,10.6,31.3729,-101.513901
48385,TX,"Real County, TX",40834.00,20.6,29.82303,-99.805303
48387,TX,"Red River County, TX",41325.00,12.6,33.61963,-95.048429
48389,TX,"Reeves County, TX",48990.00,10.8,31.30837,-103.712706
48391,TX,"Refugio County, TX",46883.00,11.8,28.3125,-97.160479
48393,TX,"Roberts County, TX",70705.00,26.3,35.83622,-100.807555
48395,TX,"Robertson County, TX",47016.00,16.1,31.02548,-96.514941
48397,TX,"Rockwall County, TX",105763.00,40.3,32.88922,-96.407501
48399,TX,"Runnels County, TX",48650.00,18.3,31.83331,-99.967856
48401,TX,"Rusk County, TX",56036.00,14.5,32.10942,-94.756382
48403,TX,"Sabine County, TX",43778.00,16,31.3433,-93.851913
48405,TX,"San Augustine County, TX",40094.00,13.3,31.38245,-94.16318
48407,TX,"San Jacinto County, TX",42633.00,10.9,30.57422,-95.162852
48409,TX,"San Patricio County, TX",57302.00,14.9,28.01178,-97.517165
48411,TX,"San Saba County, TX",46061.00,14.4,31.15514,-98.819292
48413,TX,"Schleicher County, TX",53286.00,16.5,30.89623,-100.527216
48415,TX,"Scurry County, TX",56299.00,16.5,32.74446,-100.913399
48417,TX,"Shackelford County, TX",65095.00,24.9,32.74379,-99.347045
