fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18
42123,PA,"Warren County, PA","52,592",19.3
42125,PA,"Washington County, PA","65,558",29.5
42127,PA,"Wayne County, PA","56,265",20.4
42129,PA,"Westmoreland County, PA","59,407",28.5
42131,PA,"Wyoming County, PA","60,419",19.6
42133,PA,"York County, PA","69,101",24.2
44001,RI,"Bristol County, RI","87,926",47.1
44003,RI,"Kent County, RI","74,230",32.1
44005,RI,"Newport County, RI","80,862",47.9
44007,RI,"Providence County, RI","62,165",28.1
44009,RI,"Washington County, RI","86,450",45
45001,SC,"Abbeville County, SC","46,499",15.9
45003,SC,"Aiken County, SC","56,824",26.4
45005,SC,"Allendale County, SC","32,147",9.4
45007,SC,"Anderson County, SC","54,496",21.4
45009,SC,"Bamberg County, SC","35,364",18.7
45011,SC,"Barnwell County, SC","36,675",11.5
45013,SC,"Beaufort County, SC","73,890",40.3
45015,SC,"Berkeley County, SC","68,690",23.8
45017,SC,"Calhoun County, SC","47,090",19.2
45019,SC,"Charleston County, SC","70,980",42.8
45021,SC,"Cherokee County, SC","46,905",13.8
45023,SC,"Chester County, SC","45,400",13.7
45025,SC,"Chesterfield County, SC","42,441",10.1
45027,SC,"Clarendon County, SC","39,900",15.5
45029,SC,"Colleton County, SC","40,808",15.2
45031,SC,"Darlington County, SC","44,007",17.2
45033,SC,"Dillon County, SC","35,483",11.1
45035,SC,"Dorchester County, SC","68,051",27.9
45037,SC,"Edgefield County, SC","52,591",17.8
45039,SC,"Fairfield County, SC","42,496",17
45041,SC,"Florence County, SC","49,770",23.1
45043,SC,"Georgetown County, SC","53,747",27.2
45045,SC,"Greenville County, SC","64,399",34.2
45047,SC,"Greenwood County, SC","43,958",23.5
45049,SC,"Hampton County, SC","37,560",11.4
45051,SC,"Horry County, SC","53,648",23.6
45053,SC,"Jasper County, SC","50,790",16.9
45055,SC,"Kershaw County, SC","56,318",19.9
45057,SC,"Lancaster County, SC","63,842",26.9
45059,SC,"Laurens County, SC","47,038",15.4
45061,SC,"Lee County, SC","37,710",12.3
45063,SC,"Lexington County, SC","62,059",30.1
45065,SC,"McCormick County, SC","48,645",20.2
45067,SC,"Marion County, SC","35,138",14.4
45069,SC,"Marlboro County, SC","34,532",9.4
45071,SC,"Newberry County, SC","50,773",17.1
45073,SC,"Oconee County, SC","52,240",24.6
45075,SC,"Orangeburg County, SC","38,736",19.5
45077,SC,"Pickens County, SC","52,949",24.5
45079,SC,"Richland County, SC","52,905",37.7
45081,SC,"Saluda County, SC","49,493",16.1
45083,SC,"Spartanburg County, SC","55,588",23.8
45085,SC,"Sumter County, SC","49,611",18.5
45087,SC,"Union County, SC","42,851",12.1
45089,SC,"Williamsburg County, SC","34,409",12.7
45091,SC,"York County, SC","68,468",32
46003,SD,"Aurora County, SD","56,360",20.6
46005,SD,"Beadle County, SD","51,844",20.1
46007,SD,"Bennett County, SD","36,345",18.4
46009,SD,"Bon Homme County, SD","52,660",18.4
46011,SD,"Brookings County, SD","59,036",39.2
46013,SD,"Brown County, SD","61,447",29.3
46015,SD,"Brule County, SD","65,008",24.8
46017,SD,"Buffalo County, SD","26,671",9.4
46019,SD,"Butte County, SD","50,105",20.6
46021,SD,"Campbell County, SD","56,043",28.8
46023,SD,"Charles Mix County, SD","51,340",17.5
46025,SD,"Clark County, SD","54,158",18.6
46027,SD,"Clay County, SD","51,039",48.4
46029,SD,"Codington County, SD","63,442",21.6
46031,SD,"Corson County, SD","32,848",17
46033,SD,"Custer County, SD","63,665",25
46035,SD,"Davison County, SD","57,367",23.9
46037,SD,"Day County, SD","51,516",20.6
46039,SD,"Deuel County, SD","65,217",23.6
46041,SD,"Dewey County, SD","47,640",16
46043,SD,"Douglas County, SD","56,030",16.9
46045,SD,"Edmunds County, SD","59,905",25.5
46047,SD,"Fall River County, SD","49,965",21.5
46049,SD,"Faulk County, SD","49,198",28.9
46051,SD,"Grant County, SD","60,057",17.4
46053,SD,"Gregory County, SD","42,868",20.5
46055,SD,"Haakon County, SD","50,747",15.1
46057,SD,"Hamlin County, SD","60,864",20.3
46059,SD,"Hand County, SD","56,239",23.3
46061,SD,"Hanson County, SD","78,478",20.1
46063,SD,"Harding County, SD","55,482",26.1
46065,SD,"Hughes County, SD","66,952",35.5
46067,SD,"Hutchinson County, SD","59,336",25.5
46069,SD,"Hyde County, SD","63,454",22.5
46071,SD,"Jackson County, SD","37,879",20.5
46073,SD,"Jerauld County, SD","52,162",20.8
46075,SD,"Jones County, SD","52,650",24
46077,SD,"Kingsbury County, SD","61,992",22.7
46079,SD,"Lake County, SD","63,946",32.9
46081,SD,"Lawrence County, SD","53,902",34.7
46083,SD,"Lincoln County, SD","86,235",39.4
46085,SD,"Lyman County, SD","47,813",19.8
46087,SD,"McCook County, SD","62,535",23.4
46089,SD,"McPherson County, SD","43,243",16.4
46091,SD,"Marshall County, SD","59,103",24
46093,SD,"Meade County, SD","59,981",27.2
46095,SD,"Mellette County, SD","36,489",13.7
46097,SD,"Miner County, SD","52,230",20.2
46099,SD,"Minnehaha County, SD","63,162",31.9
46101,SD,"Moody County, SD","61,029",21
46102,SD,"Oglala Lakota County, SD","34,078",11.8
46103,SD,"Pennington County, SD","58,919",30.7
46105,SD,"Perkins County, SD","49,999",20
46107,SD,"Potter County, SD","58,012",21.8
46109,SD,"Roberts County, SD","49,088",17.2
46111,SD,"Sanborn County, SD","56,507",19.7
46115,SD,"Spink County, SD","54,666",22.2
46117,SD,"Stanley County, SD","70,472",31.3
46119,SD,"Sully County, SD","61,791",25.5
46121,SD,"Todd County, SD","34,015",15.8
46123,SD,"Tripp County, SD","50,503",21.5
46125,SD,"Turner County, SD","63,852",23.2
46127,SD,"Union County, SD","83,910",30.4
46129,SD,"Walworth County, SD","51,472",23.2
46135,SD,"Yankton County, SD","60,868",28.2
46137,SD,"Ziebach County, SD","33,508",16.3
47001,TN,"Anderson County, TN","50,973",23.5
47003,TN,"Bedford County, TN","50,539",16.3
47005,TN,"Benton County, TN","42,322",12.6
47007,TN,"Bledsoe County, TN","42,730",12.9
47009,TN,"Blount County, TN","59,368",24
47011,TN,"Bradley County, TN","52,534",21.9
47013,TN,"Campbell County, TN","42,500",11.9
47015,TN,"Cannon County, TN","52,960",13.8
47017,TN,"Carroll County, TN","43,258",17.2
47019,TN,"Carter County, TN","39,964",16.8
47021,TN,"Cheatham County, TN","62,786",19.6
47023,TN,"Chester County, TN","50,769",16.4
47025,TN,"Claiborne County, TN","40,116",15.2
47027,TN,"Clay County, TN","36,694",14.6
47029,TN,"Cocke County, TN","40,528",10.8
47031,TN,"Coffee County, TN","54,931",19.6
47033,TN,"Crockett County, TN","45,642",13
47035,TN,"Cumberland County, TN","49,142",18.3
47037,TN,"Davidson County, TN","63,846",40.3
47039,TN,"Decatur County, TN","45,215",12.8
47041,TN,"DeKalb County, TN","46,407",15.7
47043,TN,"Dickson County, TN","59,126",15.4
47045,TN,"Dyer County, TN","48,770",16.9
47047,TN,"Fayette County, TN","67,345",21.7
47049,TN,"Fentress County, TN","38,608",13.6
47051,TN,"Franklin County, TN","54,319",20.7
47053,TN,"Gibson County, TN","46,384",17.8
47055,TN,"Giles County, TN","50,847",15.1
47057,TN,"Grainger County, TN","44,929",10.6
47059,TN,"Greene County, TN","44,975",15.3
47061,TN,"Grundy County, TN","38,447",12.1
47063,TN,"Hamblen County, TN","46,842",16.1
47065,TN,"Hamilton County, TN","57,802",31.2
47067,TN,"Hancock County, TN","31,938",11.5
47069,TN,"Hardeman County, TN","40,989",11.4
47071,TN,"Hardin County, TN","44,510",13.9
47073,TN,"Hawkins County, TN","46,602",14
47075,TN,"Haywood County, TN","38,950",12.6
47077,TN,"Henderson County, TN","46,826",13.8
47079,TN,"Henry County, TN","43,159",17.1
47081,TN,"Hickman County, TN","46,176",11
47083,TN,"Houston County, TN","40,915",10.6
47085,TN,"Humphreys County, TN","52,121",13.3
47087,TN,"Jackson County, TN","41,749",9
47089,TN,"Jefferson County, TN","50,332",16.4
47091,TN,"Johnson County, TN","40,219",11.3
47093,TN,"Knox County, TN","60,316",36.7
47095,TN,"Lake County, TN","34,059",10.4
47097,TN,"Lauderdale County, TN","43,545",8.8
47099,TN,"Lawrence County, TN","43,448",12.5
47101,TN,"Lewis County, TN","45,874",11.5
47103,TN,"Lincoln County, TN","54,558",18.8
47105,TN,"Loudon County, TN","65,226",26.3
47107,TN,"McMinn County, TN","49,836",15.8
47109,TN,"McNairy County, TN","45,469",12.7
47111,TN,"Macon County, TN","44,334",10
47113,TN,"Madison County, TN","50,401",25.9
47115,TN,"Marion County, TN","47,675",11.6
47117,TN,"Marshall County, TN","58,151",14.3
47119,TN,"Maury County, TN","66,434",21.8
47121,TN,"Meigs County, TN","48,334",10.5
47123,TN,"Monroe County, TN","50,506",12.8
47125,TN,"Montgomery County, TN","57,606",27.2
47127,TN,"Moore County, TN","61,804",20.7
47129,TN,"Morgan County, TN","43,952",7.3
47131,TN,"Obion County, TN","44,061",14.9
47133,TN,"Overton County, TN","43,636",13.1
47135,TN,"Perry County, TN","42,939",11.5
47137,TN,"Pickett County, TN","41,860",8.7
47139,TN,"Polk County, TN","45,922",11
47141,TN,"Putnam County, TN","49,083",25.4
47143,TN,"Rhea County, TN","47,599",15.2
47145,TN,"Roane County, TN","50,561",19.5
47147,TN,"Robertson County, TN","65,790",18.6
47149,TN,"Rutherford County, TN","69,614",32
47151,TN,"Scott County, TN","38,750",9.4
47153,TN,"Sequatchie County, TN","46,876",14.6
47155,TN,"Sevier County, TN","54,476",17.1
47157,TN,"Shelby County, TN","52,659",31.1
47159,TN,"Smith County, TN","54,570",12.4
47161,TN,"Stewart County, TN","52,177",14.9
47163,TN,"Sullivan County, TN","51,303",22.8
47165,TN,"Sumner County, TN","69,391",26.9
47167,TN,"Tipton County, TN","61,436",16.7
47169,TN,"Trousdale County, TN","51,982",16.8
47171,TN,"Unicoi County, TN","44,548",14.8
47173,TN,"Union County, TN","48,106",8.5
47175,TN,"Van Buren County, TN","44,451",8.5
47177,TN,"Warren County, TN","46,144",14
47179,TN,"Washington County, TN","51,879",32.4
47181,TN,"Wayne County, TN","45,091",11.2
47183,TN,"Weakley County, TN","42,506",21.5
47185,TN,"White County, TN","43,583",13.5
47187,TN,"Williamson County, TN","119,637",59
47189,TN,"Wilson County, TN","80,080",30.6
48001,TX,"Anderson County, TX","48,461",11.7
48003,TX,"Andrews County, TX","74,918",10.4
48005,TX,"Angelina County, TX","51,750",16.3
48007,TX,"Aransas County, TX","53,085",21.7
48009,TX,"Archer County, TX","63,731",23.4
48011,TX,"Armstrong County, TX","64,424",23.2
48013,TX,"Atascosa County, TX","57,309",13.3
48015,TX,"Austin County, TX","68,311",23.5
48017,TX,"Bailey County, TX","46,174",17.7
48019,TX,"Bandera County, TX","59,604",23.8
48021,TX,"Bastrop County, TX","62,627",20.4
48023,TX,"Baylor County, TX","41,539",19.7
48025,TX,"Bee County, TX","44,171",10.2
48027,TX,"Bell County, TX","54,831",24.5
48029,TX,"Bexar County, TX","58,956",27.6
48031,TX,"Blanco County, TX","68,404",27.1
48033,TX,"Borden County, TX","71,926",35
48035,TX,"Bosque County, TX","55,179",18.5
48037,TX,"Bowie County, TX","51,207",19.9
48039,TX,"Brazoria County, TX","83,704",29.7
48041,TX,"Brazos County, TX","54,471",40.8
48043,TX,"Brewster County, TX","48,581",39.4
48045,TX,"Briscoe County, TX","44,259",22.7
48047,TX,"Brooks County, TX","31,410",17.6
48049,TX,"Brown County, TX","56,040",19.3
48051,TX,"Burleson County, TX","61,745",17.1
48053,TX,"Burnet County, TX","62,827",25.1
48055,TX,"Caldwell County, TX","55,301",14.8
48057,TX,"Calhoun County, TX","55,909",15
48059,TX,"Callahan County, TX","50,812",19.1
48061,TX,"Cameron County, TX","40,893",17.3
48063,TX,"Camp County, TX","47,091",18.6
48065,TX,"Carson County, TX","69,760",30.4
48067,TX,"Cass County, TX","44,529",16.4
48069,TX,"Castro County, TX","51,736",14.8
48071,TX,"Chambers County, TX","93,351",21.5
48073,TX,"Cherokee County, TX","46,576",16.9
48075,TX,"Childress County, TX","44,095",17.3
48077,TX,"Clay County, TX","59,983",18.6
48079,TX,"Cochran County, TX","43,742",8.2
48081,TX,"Coke County, TX","48,435",17.1
48083,TX,"Coleman County, TX","44,834",15.6
48085,TX,"Collin County, TX","96,847",51.7
48087,TX,"Collingsworth County, TX","40,314",18.4
48089,TX,"Colorado County, TX","55,607",18.6
48091,TX,"Comal County, TX","87,976",35.3
48093,TX,"Comanche County, TX","54,122",19.8
48095,TX,"Concho County, TX","43,321",11.9
48097,TX,"Cooke County, TX","61,186",20.5
48099,TX,"Coryell County, TX","53,083",15.7
48101,TX,"Cottle County, TX","40,449",15.3
48103,TX,"Crane County, TX","68,626",12.4
48105,TX,"Crockett County, TX","54,165",14.1
48107,TX,"Crosby County, TX","38,871",12.8
48109,TX,"Culberson County, TX","44,462",9
48111,TX,"Dallam County, TX","55,793",13.6
48113,TX,"Dallas County, TX","61,807",30.7
48115,TX,"Dawson County, TX","48,165",12.5
48117,TX,"Deaf Smith County, TX","46,178",12.2
48119,TX,"Delta County, TX","51,348",21.3
48121,TX,"Denton County, TX","90,910",44.5
48123,TX,"DeWitt County, TX","52,544",12.8
48125,TX,"Dickens County, TX","41,973",16.7
48127,TX,"Dimmit County, TX","40,315",14.1
48129,TX,"Donley County, TX","41,093",19.8
48131,TX,"Duval County, TX","37,100",9.3
48133,TX,"Eastland County, TX","46,991",13.3
48135,TX,"Ector County, TX","65,564",15.6
48137,TX,"Edwards County, TX","40,424",20.8
48139,TX,"Ellis County, TX","78,341",23.1
48141,TX,"El Paso County, TX","48,629",22.8
48143,TX,"Erath County, TX","53,044",29.7
48145,TX,"Falls County, TX","41,484",12.9
48147,TX,"Fannin County, TX","56,123",16.7
48149,TX,"Fayette County, TX","62,195",18.1
48151,TX,"Fisher County, TX","51,053",18.2
48153,TX,"Floyd County, TX","45,022",15.9
48155,TX,"Foard County, TX","38,615",16.2
48157,TX,"Fort Bend County, TX","101,361",46.1
48159,TX,"Franklin County, TX","50,630",23.6
48161,TX,"Freestone County, TX","52,511",13
48163,TX,"Frio County, TX","40,360",7.2
48165,TX,"Gaines County, TX","67,171",12.4
48167,TX,"Galveston County, TX","73,214",30
48169,TX,"Garza County, TX","48,975",13.9
48171,TX,"Gillespie County, TX","62,143",33.8
48173,TX,"Glasscock County, TX","93,759",23.2
48175,TX,"Goliad County, TX","56,758",17.6
48177,TX,"Gonzales County, TX","48,425",12.3
48179,TX,"Gray County, TX","52,543",13.3
48181,TX,"Grayson County, TX","57,439",20.5
48183,TX,"Gregg County, TX","53,137",20.8
48185,TX,"Grimes County, TX","51,651",14.6
48187,TX,"Guadalupe County, TX","78,801",27.5
48189,TX,"Hale County, TX","49,187",16.5
48191,TX,"Hall County, TX","35,940",14.3
48193,TX,"Hamilton County, TX","52,505",21.7
48195,TX,"Hansford County, TX","58,703",14.3
48197,TX,"Hardeman County, TX","40,057",14.5
48199,TX,"Hardin County, TX","62,616",15.3
48201,TX,"Harris County, TX","61,638",31
48203,TX,"Harrison County, TX","55,171",19.1
48205,TX,"Hartley County, TX","72,796",17.2
48207,TX,"Haskell County, TX","38,613",13.4
48209,TX,"Hays County, TX","72,890",37.4
48211,TX,"Hemphill County, TX","71,299",21
48213,TX,"Henderson County, TX","49,896",18.2
48215,TX,"Hidalgo County, TX","41,656",18.4
48217,TX,"Hill County, TX","53,210",17.1
48219,TX,"Hockley County, TX","51,149",14
48221,TX,"Hood County, TX","74,534",26.1
48223,TX,"Hopkins County, TX","50,332",18.3
48225,TX,"Houston County, TX","43,601",14.1
48227,TX,"Howard County, TX","61,112",12.3
48229,TX,"Hudspeth County, TX","39,309",6.9
48231,TX,"Hunt County, TX","57,513",19.3
48233,TX,"Hutchinson County, TX","57,936",13.8
48235,TX,"Irion County, TX","68,630",16.9
48237,TX,"Jack County, TX","55,358",12.6
48239,TX,"Jackson County, TX","55,800",16.1
48241,TX,"Jasper County, TX","47,252",12.4
48243,TX,"Jeff Davis County, TX","53,362",35.1
48245,TX,"Jefferson County, TX","55,173",19.6
48247,TX,"Jim Hogg County, TX","38,788",12.3
48249,TX,"Jim Wells County, TX","44,444",12.7
48251,TX,"Johnson County, TX","66,538",18.3
48253,TX,"Jones County, TX","51,094",11.5
48255,TX,"Karnes County, TX","54,843",14.4
48257,TX,"Kaufman County, TX","75,009",20.7
48259,TX,"Kendall County, TX","94,899",40.9
48261,TX,"Kenedy County, TX","46,132",6.8
48263,TX,"Kent County, TX","52,591",23.6
48265,TX,"Kerr County, TX","57,789",25.6
48267,TX,"Kimble County, TX","44,757",22.1
48269,TX,"King County, TX","71,256",18.2
48271,TX,"Kinney County, TX","47,076",9.6
48273,TX,"Kleberg County, TX","47,169",24.8
48275,TX,"Knox County, TX","40,808",19.6
48277,TX,"Lamar County, TX","47,061",17.6
48279,TX,"Lamb County, TX","42,719",15.9
48281,TX,"Lampasas County, TX","58,817",20
48283,TX,"La Salle County, TX","41,683",13.1
48285,TX,"Lavaca County, TX","52,632",16.7
48287,TX,"Lee County, TX","59,250",15.9
48289,TX,"Leon County, TX","50,522",16.4
48291,TX,"Liberty County, TX","53,274",9.5
48293,TX,"Limestone County, TX","43,644",14
48295,TX,"Lipscomb County, TX","65,388",19.5
48297,TX,"Live Oak County, TX","54,163",13.2
48299,TX,"Llano County, TX","55,617",25.7
48301,TX,"Loving County, TX","88,487",0
48303,TX,"Lubbock County, TX","54,733",29.1
48305,TX,"Lynn County, TX","45,737",18.2
48307,TX,"McCulloch County, TX","43,262",19
48309,TX,"McLennan County, TX","51,078",23.7
48311,TX,"McMullen County, TX","68,349",23.3
48313,TX,"Madison County, TX","46,274",13.6
48315,TX,"Marion County, TX","37,876",14.9
48317,TX,"Martin County, TX","68,745",20.4
48319,TX,"Mason County, TX","54,914",20
48321,TX,"Matagorda County, TX","49,276",16.7
48323,TX,"Maverick County, TX","40,017",12.5
48325,TX,"Medina County, TX","60,695",19.8
48327,TX,"Menard County, TX","38,425",17.8
48329,TX,"Midland County, TX","85,811",27.4
48331,TX,"Milam County, TX","48,989",13.8
48333,TX,"Mills County, TX","46,876",18.2
48335,TX,"Mitchell County, TX","44,457",11.8
48337,TX,"Montague County, TX","53,649",15.5
48339,TX,"Montgomery County, TX","88,833",34.7
48341,TX,"Moore County, TX","55,099",14.3
48343,TX,"Morris County, TX","43,304",15.5
48345,TX,"Motley County, TX","40,217",16.7
48347,TX,"Nacogdoches County, TX","46,207",24.5
48349,TX,"Navarro County, TX","48,649",16.1
48351,TX,"Newton County, TX","45,890",8.9
48353,TX,"Nolan County, TX","46,389",15.5
48355,TX,"Nueces County, TX","56,079",21.5
48357,TX,"Ochiltree County, TX","62,567",15.2
48359,TX,"Oldham County, TX","59,404",22.5
48361,TX,"Orange County, TX","62,976",15.3
48363,TX,"Palo Pinto County, TX","50,159",16.5
48365,TX,"Panola County, TX","56,882",15.5
48367,TX,"Parker County, TX","82,501",26.8
48369,TX,"Parmer County, TX","50,607",17.7
48371,TX,"Pecos County, TX","52,763",9.8
48373,TX,"Polk County, TX","50,416",14
48375,TX,"Potter County, TX","41,138",14.8
48377,TX,"Presidio County, TX","33,499",20.1
48379,TX,"Rains County, TX","65,657",11.7
48381,TX,"Randall County, TX","70,694",32
48383,TX,"Reagan County, TX","67,384",10.6
48385,TX,"Real County, TX","40,834",20.6
48387,TX,"Red River County, TX","41,325",12.6
48389,TX,"Reeves County, TX","48,990",10.8
48391,TX,"Refugio County, TX","46,883",11.8
48393,TX,"Roberts County, TX","70,705",26.3
48395,TX,"Robertson County, TX","47,016",16.1
48397,TX,"Rockwall County, TX","105,763",40.3
48399,TX,"Runnels County, TX","48,650",18.3
48401,TX,"Rusk County, TX","56,036",14.5
48403,TX,"Sabine County, TX","43,778",16
48405,TX,"San Augustine County, TX","40,094",13.3
48407,TX,"San Jacinto County, TX","42,633",10.9
48409,TX,"San Patricio County, TX","57,302",14.9
48411,TX,"San Saba County, TX","46,061",14.4
48413,TX,"Schleicher County, TX","53,286",16.5
48415,TX,"Scurry County, TX","56,299",16.5
48417,TX,"Shackelford County, TX","65,095",24.9
48419,TX,"Shelby County, TX","39,708",14.5
48421,TX,"Sherman County, TX","55,473",19.7
48423,TX,"Smith County, TX","59,538",25.8
48425,TX,"Somervell County, TX","67,897",23.9
48427,TX,"Starr County, TX","32,516",10.3
48429,TX,"Stephens County, TX","46,658",16.6
48431,TX,"Sterling County, TX","66,790",15.9
48433,TX,"Stonewall County, TX","48,267",13.7
48435,TX,"Sutton County, TX","63,427",17.7
48437,TX,"Swisher County, TX","44,388",12.8
48439,TX,"Tarrant County, TX","70,130",31.5
48441,TX,"Taylor County, TX","54,465",24.5
48443,TX,"Terrell County, TX","45,677",15.3
48445,TX,"Terry County, TX","42,953",12
48447,TX,"Throckmorton County, TX","42,746",19
48449,TX,"Titus County, TX","49,924",15.9
48451,TX,"Tom Green County, TX","54,774",24.2
48453,TX,"Travis County, TX","80,690",48.6
48455,TX,"Trinity County, TX","43,788",12.8
48457,TX,"Tyler County, TX","48,254",12.5
48459,TX,"Upshur County, TX","53,078",17
48461,TX,"Upton County, TX","58,908",9.9
48463,TX,"Uvalde County, TX","44,690",15.8
48465,TX,"Val Verde County, TX","45,034",18.6
48467,TX,"Van Zandt County, TX","55,554",17.1
48469,TX,"Victoria County, TX","57,344",20.1
48471,TX,"Walker County, TX","47,519",20.6
48473,TX,"Waller County, TX","61,822",19.9
48475,TX,"Ward County, TX","61,396",13.6
48477,TX,"Washington County, TX","59,039",25
48479,TX,"Webb County, TX","52,576",18.4
48481,TX,"Wharton County, TX","49,901",17.1
48483,TX,"Wheeler County, TX","58,544",16.6
48485,TX,"Wichita County, TX","51,535",23
48487,TX,"Wilbarger County, TX","42,570",16.1
48489,TX,"Willacy County, TX","35,821",10.1
48491,TX,"Williamson County, TX","92,661",41.1
48493,TX,"Wilson County, TX","76,905",20.5
48495,TX,"Winkler County, TX","64,894",9.5
48497,TX,"Wise County, TX","70,468",17.5
48499,TX,"Wood County, TX","56,945",16.4
48501,TX,"Yoakum County, TX","62,636",16.3
48503,TX,"Young County, TX","52,643",19.6
48505,TX,"Zapata County, TX","36,069",10.4
48507,TX,"Zavala County, TX","32,538",8.6
49001,UT,"Beaver County, UT","58,309",20.4
49003,UT,"Box Elder County, UT","69,380",23.3
49005,UT,"Cache County, UT","63,180",37.8
49007,UT,"Carbon County, UT","52,110",16.4
49009,UT,"Daggett County, UT","63,433",12.4
49011,UT,"Davis County, UT","87,610",37.5
49013,UT,"Duchesne County, UT","59,437",14.4
49015,UT,"Emery County, UT","61,893",14.7
49017,UT,"Garfield County, UT","54,625",24.4
49019,UT,"Grand County, UT","53,535",27.7
49021,UT,"Iron County, UT","58,307",29.1
49023,UT,"Juab County, UT","66,056",17.1
49025,UT,"Kane County, UT","55,887",27.3
49027,UT,"Millard County, UT","59,069",22.4
49029,UT,"Morgan County, UT","101,943",39.5
49031,UT,"Piute County, UT","42,196",18.9
49033,UT,"Rich County, UT","64,583",24.4
49035,UT,"Salt Lake County, UT","79,941",34.5
49037,UT,"San Juan County, UT","49,438",18.4
49039,UT,"Sanpete County, UT","54,648",18.8
49041,UT,"Sevier County, UT","58,983",17.1
49043,UT,"Summit County, UT","112,482",55.3
49045,UT,"Tooele County, UT","80,196",23
49047,UT,"Uintah County, UT","62,541",14.7
49049,UT,"Utah County, UT","79,505",40.1
49051,UT,"Wasatch County, UT","92,136",40.6
49053,UT,"Washington County, UT","64,388",27.7
49055,UT,"Wayne County, UT","50,555",25.2
49057,UT,"Weber County, UT","71,835",23.8
50001,VT,"Addison County, VT","73,574",36.7
50003,VT,"Bennington County, VT","56,948",35.7
50005,VT,"Caledonia County, VT","50,942",28.1
50007,VT,"Chittenden County, VT","76,483",50.7
50009,VT,"Essex County, VT","45,796",15.6
50011,VT,"Franklin County, VT","65,056",23.7
50013,VT,"Grand Isle County, VT","68,364",39.2
50015,VT,"Lamoille County, VT","60,555",37.3
50017,VT,"Orange County, VT","59,758",29.1
50019,VT,"Orleans County, VT","48,826",21.6
50021,VT,"Rutland County, VT","51,903",30.3
50023,VT,"Washington County, VT","65,879",41.5
50025,VT,"Windham County, VT","52,068",38.6
50027,VT,"Windsor County, VT","61,843",36.3
51001,VA,"Accomack County, VA","47,335",18.5
51003,VA,"Albemarle County, VA","86,332",53.5
51005,VA,"Alleghany County, VA","53,341",15.4
51007,VA,"Amelia County, VA","60,096",15.9
51009,VA,"Amherst County, VA","56,218",19.2
51011,VA,"Appomattox County, VA","54,609",19.8
51013,VA,"Arlington County, VA","118,986",74.6
51015,VA,"Augusta County, VA","63,621",23.5
51017,VA,"Bath County, VA","54,385",14.9
51019,VA,"Bedford County, VA","66,591",28.9
51021,VA,"Bland County, VA","49,023",17.4
51023,VA,"Botetourt County, VA","74,178",28.7
51025,VA,"Brunswick County, VA","43,835",14.3
51027,VA,"Buchanan County, VA","36,881",10.6
51029,VA,"Buckingham County, VA","47,202",11.3
51031,VA,"Campbell County, VA","48,984",22.5
51033,VA,"Caroline County, VA","64,647",20.1
51035,VA,"Carroll County, VA","45,698",13.1
51036,VA,"Charles City County, VA","56,465",13.3
51037,VA,"Charlotte County, VA","43,001",10.2
51041,VA,"Chesterfield County, VA","81,641",39.9
51043,VA,"Clarke County, VA","85,567",32.2
51045,VA,"Craig County, VA","53,319",18.5
51047,VA,"Culpeper County, VA","79,739",24.7
51049,VA,"Cumberland County, VA","52,005",17.5
51051,VA,"Dickenson County, VA","37,161",10
51053,VA,"Dinwiddie County, VA","58,474",17.2
51057,VA,"Essex County, VA","53,538",16.5
51059,VA,"Fairfax County, VA","127,898",61.1
51061,VA,"Fauquier County, VA","103,827",35.9
51063,VA,"Floyd County, VA","52,277",22.3
51065,VA,"Fluvanna County, VA","75,089",34.5
51067,VA,"Franklin County, VA","61,878",20.5
51069,VA,"Frederick County, VA","83,672",28.1
51071,VA,"Giles County, VA","53,111",18.2
51073,VA,"Gloucester County, VA","71,715",22.8
51075,VA,"Goochland County, VA","100,444",39.2
51077,VA,"Grayson County, VA","41,312",12.5
51079,VA,"Greene County, VA","73,345",27.8
51081,VA,"Greensville County, VA","47,315",9
51083,VA,"Halifax County, VA","42,619",15.9
51085,VA,"Hanover County, VA","90,824",39.2
51087,VA,"Henrico County, VA","68,975",42.9
51089,VA,"Henry County, VA","41,908",12.8
51091,VA,"Highland County, VA","45,917",23.1
51093,VA,"Isle of Wight County, VA","78,749",28.2
51095,VA,"James City County, VA","92,773",49.6
51097,VA,"King and Queen County, VA","54,185",19.8
51099,VA,"King George County, VA","85,657",34.6
51101,VA,"King William County, VA","73,035",20.4
51103,VA,"Lancaster County, VA","55,072",30.9
51105,VA,"Lee County, VA","35,878",11.4
51107,VA,"Loudoun County, VA","151,806",60.8
51109,VA,"Louisa County, VA","64,135",23.4
51111,VA,"Lunenburg County, VA","44,860",10.6
51113,VA,"Madison County, VA","66,397",24.2
51115,VA,"Mathews County, VA","69,112",28
51117,VA,"Mecklenburg County, VA","43,128",18.4
51119,VA,"Middlesex County, VA","58,834",21.8
51121,VA,"Montgomery County, VA","58,740",45.8
51125,VA,"Nelson County, VA","55,804",32.1
51127,VA,"New Kent County, VA","102,619",28.4
51131,VA,"Northampton County, VA","45,235",21.6
51133,VA,"Northumberland County, VA","60,385",28.5
51135,VA,"Nottoway County, VA","45,913",12.7
51137,VA,"Orange County, VA","71,691",24.3
51139,VA,"Page County, VA","52,877",13.9
51141,VA,"Patrick County, VA","43,568",13.9
51143,VA,"Pittsylvania County, VA","51,682",13.9
51145,VA,"Powhatan County, VA","94,293",28.8
