,BreweryName,BreweryType,Latitude,Longitude,County,State
358,Helix Brewing Co,micro,32.771907,-117.023442,San Diego,CA
359,Draughtsman Brewery,planning,33.9060971,-118.0107092,,
360,Alpenglow Beer Co,contract,37.8857582,-122.1180201,,
361,Laguna Beach Brewery and Grille,brewpub,33.5427913,-117.7835382,Orange,CA
362,Cebula Craft Brewing LLC dba GameCraft Brewing,planning,33.5948758,-117.6882067,,
363,Craft Brewing Company,micro,33.6867383235294,-117.340248911765,,
364,O'Meara Bros. Brewing Company,brewpub,39.0400526734986,-122.924554676154,,
365,Kinetic Brewing Company,brewpub,34.6978404,-118.1433223,,
366,Bravery Brewing,micro,34.6582797,-118.1456072,Los Angeles,CA
367,Marin Brewing Co,brewpub,37.9458177,-122.5068874,Marin,CA
368,Brewery In Planning - FPO,planning,32.7425516,-117.0314172,San Diego,CA
369,Bird Street Brewing,micro,36.3014675555556,-119.784711,Kings,CA
370,Dueling Dogs Brewing Company,planning,38.8915741,-121.29318,,
371,Altamont Beer Works,micro,37.6783911404914,-121.721097428074,Alameda,CA
372,Eight Bridges Brewing,micro,37.6989500360251,-121.814589292069,Alameda,CA
373,Pennyweight Craft Brewing,planning,37.6820583,-121.7680531,Alameda,CA
374,Gridlock Brewing Co,contract,37.6925177182377,-121.766979126043,Alameda,CA
375,The Dancing Fox,brewpub,38.097198,-121.387849646574,San Joaquin,CA
376,Five Window Beer Co,micro,38.136971,-121.29526,San Joaquin,CA
377,Idol Beer Works,micro,38.1328,-121.2722,San Joaquin,CA
378,Lodi Beer Company,brewpub,38.1328233877551,-121.273867612245,San Joaquin,CA
379,Burnin Daylight Brewing Company,planning,33.8036545,-118.3195014,,
380,Solvang Brewing Company - Lompoc,brewpub,34.6419814,-120.4574527,,
381,Long Beach Beer Lab,micro,33.8044209,-118.2156232,Los Angeles,CA
382,Rock Bottom Brewery - Long Beach,brewpub,33.767797,-118.192482,Los Angeles,CA
383,Ambitious Ales,planning,33.78538945,-118.158049315311,Los Angeles,CA
384,Ballast Point Brewing Company,large,33.7464176,-118.114750993963,,
385,Beachwood Blendery,micro,33.7701509591837,-118.189471530612,,
386,Belmont Brewing Co,brewpub,33.759551,-118.148045390244,,
387,Dutch's BrewHouse,brewpub,33.8781951,-118.1859647,,
388,Liberation Brewing,micro,33.8781951,-118.1859647,Los Angeles,CA
389,Steady Brewing,micro,33.825078,-118.133923,,
390,Loomis Basin Brewing Co,micro,38.8318201777774,-121.191644798979,Placer,CA
391,Brewery in Planning - Los Angeles,planning,34.0536834,-118.2427669,,
392,Dry River Brewing,micro,34.0363873913043,-118.223301521739,,
393,Iron Triangle Brewing Company,micro,34.036121885906,-118.237361765101,,
394,6th and La Brea,brewpub,34.0730485,-118.3440213,Los Angeles,CA
395,Angel City Brewery,micro,34.04627065,-118.237715014204,Los Angeles,CA
396,Arts District Brewing Company,brewpub,34.0450544285714,-118.235702857143,Los Angeles,CA
397,Boomtown Brewery,micro,34.0507711,-118.233179040171,,
398,Eagle Rock Brewery,micro,34.1147314285714,-118.244037714286,Los Angeles,CA
399,Frogtown Brewery,micro,34.1065655151515,-118.251520939394,,
400,Highland Park Brewery,micro,34.1141508,-118.1807106,Los Angeles,CA
401,Highland Park Brewery,brewpub,34.0659358248265,-118.233992219312,Los Angeles,CA
402,Karl Strauss Brewing Co - Downtown Los Angeles,brewpub,34.047978,-118.256154,,
403,Lawless Brewing,planning,34.0536834,-118.2427669,Los Angeles,CA
404,Mumford Brewing Company,micro,34.0464181026579,-118.242599756959,Los Angeles,CA
405,Ohana Brewing Co,micro,34.0157562857143,-118.241560857143,Los Angeles,CA
406,The Stalking Horse,brewpub,34.0478786,-118.3273271,Los Angeles,CA
407,Wiretap Brewing Corporation,micro,34.0685234551287,-118.222037638743,Los Angeles,CA
408,Brewery in Planning - Los Gatos,planning,37.226611,-121.9746797,Santa Clara,CA
409,Soquel Fermentation Project,micro,37.226611,-121.9746797,Santa Clara,CA
410,Riley's Brewing Co,micro,36.9744555309876,-120.020622554844,,
411,Second Son Brews,micro,36.9341605917925,-119.858096535425,Madera,CA
412,Feather River Brewing Co,micro,39.8408859166667,-121.577762083333,Butte,CA
413,Black Doubt Brewing Company,micro,37.6395882,-118.9668019,,
414,1850 Brewing Company,micro,37.570148,-119.9036592,Mariposa,CA
415,Rocksteady Brewing Co.,brewpub,38.0177998,-122.137811869831,Contra Costa,CA
416,Six Rivers Brewery,brewpub,40.9260642,-124.1003888,,
417,Headlands Brewing Company,proprietor,37.9060368,-122.5449763,,
418,Mill Valley Beer Works,brewpub,37.9053888,-122.5493619,,
419,Hop Secret Brewing Co,micro,34.134155,-118.001973040816,Los Angeles,CA
420,Pacific Plate Brewing Co,micro,34.1492456,-118.0010497,Los Angeles,CA
421,Brewery in Planning - Montclair,planning,34.0775104,-117.6897776,San Bernardino,CA
422,Dragon's Tale Brewery,micro,34.0918989791649,-117.686437,San Bernardino,CA
423,Angry Horse Brewing,micro,34.0084152,-118.1003743,,
424,Alvarado Street Brewery & Grill,brewpub,36.5985775510204,-121.894609632653,Monterey,CA
425,Canyon Club Brewery,planning,37.834897,-122.12883,Contra Costa,CA
426,El Toro Brewing Company Brewpub,brewpub,37.1864644,-121.7082244,Santa Clara,CA
427,Palo Alto Brewing Co,contract,37.4132678904411,-122.071765718906,Santa Clara,CA
428,Tied House Cafe and Brewery-Mtn View,brewpub,37.3946092,-122.0806432,Santa Clara,CA
429,Electric Brewing Co,micro,33.5268827,-117.172438,Riverside,CA
430,Downtown Joes Brewery and Restaurant,brewpub,38.2986565341617,-122.284893629393,Napa,CA
431,Hop Creek Pub,brewpub,38.3041333,-122.328868,Napa,CA
432,Napa Palisades Beer Company,proprietor,38.299359,-122.285449,Napa,CA
433,Silo's,brewpub,38.29617,-122.2828832,Napa,CA
434,St Clair Brown Winery & Brewery,micro,38.304877,-122.286082,Napa,CA
435,Tarla Mediterranean Bar and Grill,brewpub,38.2971973781702,-122.289764974638,,
436,The Runway By Patrick,brewpub,38.2171014,-122.2730244,,
437,Trade Brewing,micro,38.3007339591837,-122.282183755102,Napa,CA
438,Ol' Republic Brewery,micro,39.2527230322759,-121.024460185452,,
439,Three Forks Bakery & Brewing Company,brewpub,39.2629979755326,-121.017467013289,Nevada,CA
440,Brewery Draconum,micro,34.3812205055908,-118.529873150559,Los Angeles,CA
441,Sons of Liberty Aleworks,micro,33.9277892,-117.5597542,,
442,Indian Valley Brewing,micro,38.0682836733387,-122.535014356985,,
443,Moylan's Brewery & Restaurant,brewpub,38.0944860393125,-122.55705476448,Marin,CA
444,Trail Dog Brewing Co.,planning,38.1061979,-122.5681191,Marin,CA
445,South Gate Brewing Co,brewpub,37.3317277386243,-119.661803800305,,
446,Woods Bar & Brewery,brewpub,37.8069575,-122.2704253,,
447,Ale Industries,micro,37.7761111,-122.2281897,,
448,Brewery in Planning - Oakland,planning,37.8044557,-122.2713563,,
449,Diving Dog Brewhouse,micro,37.807739,-122.2698881,,
450,Ghost Town Brewing,micro,37.8139174766419,-122.284439629224,Alameda,CA
451,Independent Brewing Co,micro,37.7964297,-122.2711853,,
452,Old Kan Beer & Co,brewpub,37.7995945,-122.2879928,Alameda,CA
453,Original Pattern Brewing Company,micro,37.796075,-122.2718245,Alameda,CA
454,Roses' Taproom,micro,37.8143551,-122.2683709,,
455,Tack Brewing,planning,37.8044557,-122.2713563,Alameda,CA
456,Temescal Brewing,micro,37.8303644,-122.2645038,,
457,Woods Beer Company,brewpub,37.8069575,-122.2704253,,
458,Dark Sea Cinema And Brewery,planning,37.8044557,-122.2713563,Alameda,CA
459,Novel Brewing Company,micro,37.837819,-122.282003,Alameda,CA
460,Oceanside Brewing Company,micro,33.2136973549748,-117.352957287439,,
461,Bagby Beer Company,brewpub,33.189591,-117.373847,,
462,Belching Beaver Brewery,regional,33.2139275,-117.292416,San Diego,CA
463,Black Plague Brewing,micro,33.215571,-117.266825,San Diego,CA
464,Legacy Brewing Company,micro,33.2154689215292,-117.350168656157,,
465,Mason Ale Works,micro,33.171842,-117.358767,San Diego,CA
466,Northern Pine Brewing,micro,33.199836,-117.376798,,
467,Midnight Jack Brewing Company,micro,33.204836,-117.304737,San Diego,CA
468,Strum Brewing Company,micro,34.0615608571429,-117.641250485714,San Bernardino,CA
469,Berts Brewing Co.,planning,33.7500378,-117.8704931,,
470,Black Cock Brewing Company,micro,33.8274902,-117.8620026,Orange,CA
471,Chapman Crafted Beer,micro,33.788493,-117.856454,Orange,CA
472,Feather Falls Brewing Co,brewpub,39.46576,-121.521407,Butte,CA
473,Minerâs Alley Brewing Company,brewpub,39.514149122449,-121.55497922449,Butte,CA
474,Red Tandem Brewery,micro,34.2068743,-119.2474328,Ventura,CA
475,Transmission Brewing Company,planning,34.1976308,-119.1803818,,
476,Craft Artisan Ales,contract,36.6174432,-121.9155906,,
477,Pedro Point Brewing,micro,37.6511615833333,-122.491021666667,San Mateo,CA
478,Craftsman Brewing Co,micro,34.1674435,-118.1595567,Los Angeles,CA
479,Cerveceria Del Pueblo,planning,34.1476452,-118.1444779,,
480,Dr Jekyll's Craft Beer,contract,34.1605907706144,-118.07986421784,,
481,First Water Brewing Company,planning,34.1476452,-118.1444779,Los Angeles,CA
482,Converge Brewing Company,planning,35.6267654,-120.6912456,San Luis Obispo,CA
483,Toro Creek Brewing Co,micro,35.6262455,-120.6872603,San Luis Obispo,CA
484,Highway 1 Brewing Company,brewpub,37.229747,-122.411815,San Mateo,CA
485,Dempsey's Restaurant And Brewery,brewpub,38.2348199,-122.6391907,Sonoma,CA
486,Lagunitas Brewing Co,large,38.27264795,-122.661919826192,,
487,Pismo Brewing Co,micro,35.13908295,-120.64091923506,San Luis Obispo,CA
488,E.J. Phair Brewing Co.,micro,38.0330804,-121.8824742,,
489,Offshoot Beer Co.,micro,33.8611259658639,-117.880181995951,Orange,CA
490,Stereo Brewing Co,micro,33.8633095660543,-117.820080198027,Orange,CA
491,"Bruery, The",micro,33.8623093,-117.8791616,Orange,CA
492,Old Hangtown Beer Works,micro,38.7296252,-120.798546,,
493,Outbreak Brewing Co.,micro,38.7293661000139,-120.794212003516,El Dorado,CA
494,Placerville Brewing Co,brewpub,38.7276787017952,-120.837068616966,El Dorado,CA
495,Amador Brewing Company,micro,38.4808723,-120.849271,Amador,CA
496,"The Feinics Company, Inc.",planning,38.7497125,-120.577664468816,El Dorado,CA
497,Old Stump Brewery,micro,34.0976380821684,-117.754146518132,Los Angeles,CA
498,Hare In the Forest,micro,39.3362393422819,-123.12527033557,Mendocino,CA
499,Farmers Brewing Co,planning,39.4032192,-122.009975,Colusa,CA
500,Star B Ranch,planning,33.035378,-116.867513220741,San Diego,CA
501,Claimstake Brewing Company,micro,38.5818591632653,-121.260763428571,,
502,Fort Rock Brewing,micro,38.6258653367985,-121.224877845979,,
503,Ol' Republic Brewery Rancho Cordova,micro,38.6021921668798,-121.270603919157,Sacramento,CA
504,Old Hangtown Beer Works,micro,38.6075491,-121.264149,Sacramento,CA
505,Brewery in Planning - Rancho Cucamonga,planning,34.1033192,-117.5751735,San Bernardino,CA
506,Kings Brewing Company,micro,34.1064155,-117.6110744,,
507,No Clue Craft Brewery,micro,34.0990988,-117.5410707,San Bernardino,CA
508,Laguna Beach Beer Co,micro,33.6360352824446,-117.610819350163,Orange,CA
509,Cedar Crest Brewing and Wine Bar,brewpub,40.1767575714286,-122.234416714286,,
510,Final Draft Brewing Company,brewpub,40.5820505,-122.3913371,Shasta,CA
511,Wildcard Brewing Company,micro,40.562008,-122.298177,,
512,Woody's Brewery,brewpub,40.585948,-122.395336666667,,
513,Escape Craft Brewery,micro,34.0603401026307,-117.217577166632,San Bernardino,CA
514,Hangar 24 Craft Brewery,regional,34.0831712,-117.1419134,San Bernardino,CA
515,Ritual Brewing Co,micro,34.0705986,-117.2369995,San Bernardino,CA
516,King Harbor Brewing Co,micro,33.8656189127517,-118.360065597315,Los Angeles,CA
517,Origin Brewer,micro,37.9357576,-122.3477486,Contra Costa,CA
518,Greywolf Brewing,planning,33.9533546,-117.3961623,Riverside,CA
519,Heroes Restaurant and Brewery,brewpub,33.9813595353206,-117.370114265666,,
520,Lot 713 Craft Brewery,planning,33.9533546,-117.3961623,Riverside,CA
521,5150 Brewing At The Brass Tap Rocklin,micro,38.8047402,-121.207331,,
522,Moksa Brewing Co,micro,38.7818418276867,-121.241829911584,Placer,CA
523,Out of Bounds Brewing Company,micro,38.8004507352941,-121.228979735294,Placer,CA
524,Bear Republic Brewing Co Pub & Restaurant - Lakeside,brewpub,38.3649703,-122.7101405,Sonoma,CA
525,Monk's Cellar,brewpub,38.7495873673469,-121.283398265306,,
526,Fountainhead Brewing Co,micro,38.5332279038371,-121.483117319123,Sacramento,CA
527,Track 7 Brewing Co - Natomas,micro,38.6543681,-121.4908802,,
528,Urban Roots Brewing,brewpub,38.5657962653061,-121.49459077551,,
529,Alaro Craft Brewery,brewpub,38.5732396122449,-121.481183469388,,
530,At Ease Brewing,planning,38.5815719,-121.4943996,Sacramento,CA
531,Big Sexy Brewing Company,micro,38.5214986442953,-121.375723677852,Sacramento,CA
532,Big Stump Brewing Company,micro,38.6888787523924,-121.426333372315,,
533,Device Brewing Company,micro,38.5394925212225,-121.40593711332,,
534,Golden Road Brewing Co,planning,38.5815719,-121.4943996,Sacramento,CA
535,Hoppy Brewing Co,brewpub,38.5596222857143,-121.481207836735,,
536,King Cong Brewing Company,micro,38.6077175714286,-121.456029,,
537,New Glory Craft Brewery,micro,38.5356293265306,-121.402102040816,Sacramento,CA
538,New Helvetia Brewing Company,micro,38.5607772,-121.4899398,,
539,Oak Park Brewing Co,brewpub,38.55062715,-121.468104593922,Sacramento,CA
540,Porchlight Brewing Company,micro,38.5659589,-121.4334621,Sacramento,CA
541,Ruhstaller Beer,micro,38.5800452765957,-121.497428042553,Sacramento,CA
542,Sacrament Brewing,micro,38.5779492653061,-121.484927510204,,
543,Touchstone Brewing Company,planning,38.5815719,-121.4943996,Sacramento,CA
544,Mad Fritz,micro,38.4998578080808,-122.458418646465,,
545,Blue Oak Brewing Co,micro,37.5100817268499,-122.253486421244,,
546,Devil's Canyon Brewing Company,micro,37.498965755102,-122.244541265306,San Mateo,CA
547,Left Coast Brewing Co.,micro,33.4587307,-117.5922336,Orange,CA
548,Pizza Port San Clemente,brewpub,33.4288345,-117.613484038369,,
549,Abnormal Beer Company,micro,33.02391,-117.08575,San Diego,CA
550,Brewery in Planning - San Diego,planning,32.7174209,-117.1627714,,
551,Eppig Brewing,micro,32.755723,-117.128732,San Diego,CA
552,Mike Hess Brewing - Miramar,micro,32.8908008085346,-117.151828378447,San Diego,CA
553,New English Brewing Co Inc,micro,32.912641,-117.230519,San Diego,CA
554,Stone Brewing World Bistro & Gardens- Liberty Station,brewpub,32.7405237,-117.21157,San Diego,CA
555,Thunderhawk Alements,micro,32.8957500613992,-117.137466970906,San Diego,CA
556,Alta Brewing Company,micro,32.7018758,-117.141471216793,San Diego,CA
557,10 Barrel Brewing Co,large,32.714813,-117.129593,San Diego,CA
558,2Kids Brewing Company,micro,32.896584,-117.137429,San Diego,CA
559,Align Brewing Co,micro,32.896584,-117.137429,San Diego,CA
560,Amplified Ale Works,brewpub,32.7719729,-117.2511178,San Diego,CA
561,Ballast Point Brewing Company,large,32.887980832974,-117.158725107822,San Diego,CA
562,Ballast Point Brewing Company,large,32.889641,-117.157081,San Diego,CA
563,Ballast Point Brewing Company - Little Italy,large,32.727777,-117.169738,San Diego,CA
564,Border X Logan,brewpub,32.6982174013939,-117.139754116945,San Diego,CA
565,California Wild Ales,contract,32.905002,-117.2146488,San Diego,CA
566,Coronado Brewing Co - Production Facility,regional,32.753124,-117.094383,,
567,Council Brewing - Magic Factory,micro,32.8346629601785,-117.154409240036,San Diego,CA
568,Council Brewing Company,micro,32.8346629601785,-117.154409240036,San Diego,CA
569,Deft Brewing,micro,32.7643543248057,-117.199343259846,San Diego,CA
570,Division 23 Brewing,micro,32.890353,-117.162908,San Diego,CA
571,Duck Foot Brewing Co.,micro,32.8847483530585,-117.156218065696,San Diego,CA
572,Fall Brewing Company,micro,32.7599751418351,-117.13028019183,San Diego,CA
573,"G8 Development, Inc.",planning,32.7174209,-117.1627714,San Diego,CA
574,Globier,planning,32.7174209,-117.1627714,San Diego,CA
575,Gordon Biersch Brewery Restaurant - San Diego,brewpub,32.7740128,-117.1539235,San Diego,CA
576,Green Flash Brewing Co,regional,32.9167796,-117.113975,San Diego,CA
577,Half Door Brewing Company,brewpub,32.710248,-117.156268,,
578,Hillcrest Brewing Company,brewpub,32.7484921,-117.1260866,,
579,Hodad's Brewing Company,planning,32.7174209,-117.1627714,San Diego,CA
580,Home Brewing Co.,micro,32.755029,-117.131109,San Diego,CA
581,Intergalactic Brewing Co,micro,32.898732788017,-117.12234929993,San Diego,CA
582,Karl Strauss Brewing Co,regional,32.832579,-117.231429,San Diego,CA
583,Karl Strauss Brewing Co - Sorrento Mesa,brewpub,32.8963456602055,-117.202706585848,,
584,Karl Strauss Brewing Co - 4S Ranch,brewpub,33.021301,-117.113249,San Diego,CA
585,Karl Strauss Brewing Co - Downtown,brewpub,32.7173008602367,-117.167283778348,San Diego,CA
586,Kilowatt Brewing,micro,32.8276353,-117.208801,San Diego,CA
587,Knotty Brewing Co.,micro,32.711658,-117.127434,,
588,Little Miss Brewing,micro,32.89183,-117.148488,San Diego,CA
589,Mike Hess Brewing,micro,32.747711,-117.12854,San Diego,CA
590,Mikkeller Brewing San Diego,micro,32.8914630654776,-117.144170957093,San Diego,CA
591,Mission Brewery,micro,32.6220746,-117.0682152,,
592,Modern Times - The Dankness Dojo,brewpub,32.754233,-117.206153,San Diego,CA
593,Modern Times Barrel House,micro,32.7553932482817,-117.208724993243,San Diego,CA
594,Modern Times Beer,regional,32.754233,-117.206153,,
595,Monkey Paw Brewing,micro,32.7138444137475,-117.149375,San Diego,CA
596,North Park Beer Co.,micro,32.748724,-117.129137,San Diego,CA
597,Ocean Beach Brewery,brewpub,32.747109,-117.252024,San Diego,CA
598,Oggis Pizza & Brewing Co - Carmel Mountain Ranch,brewpub,32.965495,-117.089795,San Diego,CA
599,Pacific Beach Ale House,brewpub,32.794255,-117.255265,San Diego,CA
600,Poor House Brewing,micro,32.758977,-117.130404,San Diego,CA
601,Protector Brewery,micro,32.896584,-117.137429,San Diego,CA
602,Pure Project,micro,32.8883015070801,-117.155535128534,San Diego,CA
603,Quantum Brewing Co,micro,32.8901624,-117.1170304,,
604,Resident Brewing,micro,32.7166799540699,-117.160878508811,San Diego,CA
605,Rip Current Brewing North Park,brewpub,32.752388,-117.129808,San Diego,CA
606,Second Chance Beer Company,micro,32.994888,-117.082033,,
607,Societe Brewing Company,micro,32.8338146,-117.1463568,San Diego,CA
608,South Park Brewing,brewpub,32.7470971,-117.130074,San Diego,CA
609,Stover Brewing,planning,32.7174209,-117.1627714,,
610,Tenacious Brewing Company,planning,32.7174209,-117.1627714,,
611,The Bell Marker,brewpub,32.597261,-117.0763473,San Diego,CA
612,Thorn Brewing Co,micro,32.702171,-117.147735,San Diego,CA
613,Thorn Street Brewery,micro,32.739337,-117.125379,San Diego,CA
614,White Labs Tasting Room,micro,32.895843,-117.121435,San Diego,CA
615,Alpine Beer Company,brewpub,32.9167796,-117.113975,San Diego,CA
616,Automatic Brewing Co. / Blind Lady Alehouse,brewpub,32.763588,-117.120151,San Diego,CA
617,Bay City Brewing Co.,micro,32.7580759,-117.211783346257,San Diego,CA
618,Border X Brewing,micro,32.6982174013939,-117.139754116945,San Diego,CA
619,Pizza Port Ocean Beach,brewpub,32.74799385,-117.250359241478,San Diego,CA
620,Saint Archer Brewing Company,large,32.880445,-117.163745,,
621,Clayton Brewing Co,contract,34.1066017,-117.826752,,
622,Feathered Serpent Brewery,planning,34.1066756,-117.8067257,,
623,San Fernando Brewing Co.,micro,34.2828803013451,-118.432206748452,Los Angeles,CA
624,Black Hammer Brewing,micro,37.780655,-122.3969947,San Francisco,CA
